read_ns,eval_ns
43951414,736163
48544705,766578
72188478,1130713
71468927,1434113
42694843,784382
46079184,1009941
69970392,1140079
69172747,1133652
69291411,985572
69957303,1168072
71990420,966995
71761667,1525144
71084191,1061582
69182862,1380915
70511644,967871
70307850,1208077
72643406,1048456
70840510,1314145
42887189,751593
44754761,789626
42458092,787075
45466928,972855
46112515,766550
42842544,740039
69165846,977164
69844613,1102268
45639581,782283
45744559,802581
67295826,1049874
71355859,1289756
69926302,1095212
66972884,952585
42323467,761225
49728771,901586
50289471,766529
43227523,748862
44675693,749388
42168013,750895
42232587,790269
45773246,1006957
46616356,792235
41913560,746509
70277679,1015810
72385783,1319416
46127094,817424
44263980,740271
43237037,734485
43339840,740010
71046282,1136672
70565717,1211436
42124640,745567
44258744,857499
41770956,734137
49745614,926954
50211005,839306
47861399,854066
47137017,796713
50264016,1093727
46359028,828980
43344794,789467
64982585,973051
70170523,1207588
49727513,934544
43933301,791723
42830127,798236
42670497,768460
62465833,1018499
62085950,987756
43601035,770020
44629746,807695
59748070,989090
72130131,1058949
69744488,1179450
59768725,907424
42665350,802954
54607794,1036613
73044735,941924
61100866,892550
42414703,769111
42819826,750511
42876981,813300
54726020,1150356
54717997,822078
54437544,920855
71981832,1100618
60652253,1027878
44055420,791638
42648739,764204
61103679,1037075
72861262,1121776
54098830,862154
43008703,790204
43744749,772239
42437579,755140
64499248,919810
73920148,1261897
53398464,851390
52911286,922097
53567308,850846
42849075,775089
44587161,827851
41360634,744572
42136191,745222
49814086,999271
71763059,914887
71328152,1216038
48915189,784223
43263639,789034
44560957,789394
42669736,824740
42814867,742313
43227869,803784
62345281,946420
65110048,999865
41816822,750678
43710711,805383
59164663,977269
60108989,932133
42058052,738467
56990588,1018071
70751641,1067253
59291441,1053991
42375757,742076
43755300,775868
55557447,1082742
56496728,795126
55652096,1047138
55778379,874219
55224581,1092606
73529285,980508
72400263,1082850
54833243,789633
56441132,1038654
55068218,869321
56231732,1044059
56376977,822057
57002139,969902
70914563,1113154
58835227,1064983
58622946,1039445
72006744,1076531
57343651,865524
56358697,1041337
56321900,941041
43028336,729651
44043928,782159
43996258,768647
43846937,786873
55211377,1046929
71414754,1080894
60580396,906168
58255642,1110845
58711801,992403
42458456,777669
45218526,947607
55577324,1133255
56468598,846976
42815141,735578
60757843,1052411
61279478,876077
58828371,1089230
58600637,932865
59876511,1361446
59692095,886610
44612290,1004823
55291870,996935
55246442,851043
43721898,769380
61476158,1027603
61518230,889563
60746437,1105803
60462897,914969
62712263,1050748
62803034,915064
62677881,1022481
61645712,929947
42902573,802803
44495067,812514
60369621,1116477
72184301,1181057
53884258,850788
56028735,959626
55111853,897122
43533003,767177
58471578,1021516
58000071,915162
42179688,735511
58361577,1038780
70261691,1167004
