read_ns,eval_ns
44307364,741758
12996193,831387
13048630,848327
12923996,819490
41415455,783971
12609989,808317
12545840,813735
11963446,797227
41473683,770387
41835644,774976
12786458,822889
12375289,850268
11958282,839314
11659980,806422
12629426,802463
11857035,751985
42548617,750272
43237496,753163
40265251,764905
12165905,843101
42615613,778140
12316764,848207
12661784,844418
40262926,762654
12568899,855604
12627455,800235
42012389,781367
12190358,860617
43288027,752268
40982486,736696
40791677,750413
43653403,732241
12625148,846559
40773670,759042
43229616,718187
12550660,846469
40679120,731258
12668541,844077
40481528,756834
12629944,836047
12557419,827938
41050957,745876
12702816,831396
12411158,795561
11872918,793750
43137864,733532
12582082,833051
40372531,754443
12610019,841037
12275705,810845
42545658,798279
12546086,849814
42225717,791650
12575700,855020
12559678,849563
41737196,783994
43180211,742208
12637141,838543
12556684,866559
41439299,787847
12204592,860487
11913801,817373
11508233,806211
41338020,790436
12295148,856315
41011746,758843
12637979,852354
12380531,871296
43141132,738896
12529313,845073
40595519,782062
40252643,769469
40948798,749195
41205468,738117
12681360,821396
42476070,724711
42328682,774862
40272786,731327
12066676,826385
40735930,753357
12775793,869341
42700527,762048
40887434,732770
12744705,831793
12449664,899013
12593870,846941
41487989,755694
12655586,839687
41579284,739028
43691770,779196
42387810,751335
12584395,839639
40868551,730135
12553963,834009
41754776,749528
43565841,770782
40391963,769482
12562531,854970
11934545,795293
40715505,779847
12569002,801666
39705904,733999
12104169,822432
42867389,732549
40241776,740037
40122774,734858
41187432,782443
12705105,841003
41950061,747729
11813130,836302
41398419,753861
12597723,815202
41413887,750407
41583980,803835
12309765,842299
41968155,783359
12276372,853125
12325054,823157
43824440,741849
12665981,863788
12663532,842099
12522075,854285
40146834,760758
11928064,826736
42441696,754658
42512347,742371
12404042,823487
12518718,819942
40874253,790573
43297168,738541
41396753,737634
41107465,766254
12503838,807040
11855038,732328
41677360,752177
43316538,742683
12689669,833381
11840444,775492
12467107,825306
40513910,785668
40935742,740317
42593197,748090
12652151,847776
12511485,812430
42580880,732481
12759319,782869
41226950,761695
12512333,858402
40213654,733020
41773758,779767
41253862,787399
12655981,817264
12447616,800363
40498886,739874
12525087,820517
40510167,755336
40648973,754409
12476905,829779
40919535,785324
44899948,785805
12281178,830705
12513172,828934
42053404,778547
40713651,741983
11998124,825415
41489793,792027
40962601,750608
12748798,886536
42724458,746549
40435106,735303
12601857,829532
12524214,803403
40710286,741131
42829559,753281
12365438,816043
12748510,829947
42696628,758942
12144334,797791
41965083,788445
41739494,748364
40963979,776159
12559569,810914
12528052,814366
43392032,748368
12710419,805035
11913647,769698
41406144,742551
12591714,831944
12208891,781231
12016989,783770
11327602,725689
41709959,751017
40102330,738203
41462433,742998
12491746,826662
10464492,677808
42773226,753077
39551479,754136
42470728,791746
41424707,781671
43483748,747104
41918807,753205
12883611,840742
40720061,740950
40774277,758564
12761742,846626
12721052,795217
11817823,790942
44378724,804381
12744645,832278
12506167,795266
41058643,738234
40181662,772615
12571960,850115
40939751,746515
44441561,738384
41069314,752363
12174272,804324
12543754,809143
12564312,843950
12019150,825663
12735638,843331
11881124,744963
10922556,716342
41562022,750679
12302414,799389
42159871,777959
43634137,760197
42841417,744701
12726989,825940
40379807,748122
12826325,852792
12031259,772024
11643338,780828
11009687,717891
11955748,762945
12388945,783732
12622767,803766
42724688,783078
44057930,761621
12531887,825776
11951016,777402
41256058,753042
12708063,837347
41018843,755966
41975759,804497
40878559,750304
12811071,839105
12571174,804557
45533467,779009
12608525,839091
40253216,744169
12590218,842025
40687986,750258
41230157,779780
43785815,737152
12464388,832643
11899313,793695
11751931,751442
41376666,769105
41086935,781324
12673815,838739
41726308,764866
40490641,746660
43109382,785324
12644062,828533
12571779,803986
41653596,729918
12537237,792662
12561771,810502
11725259,774322
40516790,756499
12747946,791679
11932634,770648
11596209,768861
43171328,773401
12840693,845944
12596925,782729
40670303,756333
12656829,822228
12492641,802671
43760321,734738
41001269,755442
12705687,842466
41119688,739028
12483369,833970
12077574,786848
41376459,754270
12714548,840946
11947395,791969
41898366,783316
45165842,724004
40368864,744063
12498817,798949
12417459,842340
41238643,747420
42256806,752621
12713122,794598
41980277,769655
12695433,848599
41191394,743362
12411495,832553
11953143,787889
41528757,734303
12661480,862717
11765360,780860
12452241,828486
43288261,779039
40628877,743545
41308819,732653
40438706,782540
12992130,846309
42745322,740687
12773501,849751
12684356,816471
41053319,750882
40913052,748462
41662604,741575
43102224,727266
12610995,846626
41594684,746613
40456275,779704
40749639,748440
42585807,727922
39652973,703344
12523958,959034
11847178,770648
12544289,817456
40898615,757645
12447302,874855
12702960,805131
40736151,778791
43593206,731287
12655778,859875
12504456,861626
12240034,812644
11644489,780607
11996631,820276
41482095,738512
41757605,755342
12568175,929243
42586962,740364
12687106,827985
12616637,798329
12690574,834160
42952456,741881
40798941,754162
12767249,840262
40775641,748820
12645456,809620
43084204,743543
41179629,775788
41790598,741682
12670184,803138
41101372,754206
12660965,858826
12462590,812284
41876784,776617
12507738,832022
12009736,821297
12496781,815634
12663662,846714
12571071,849042
44564639,761487
41079339,742817
42617915,787967
40403184,727896
12374361,820177
12583025,833942
42201685,736557
41049578,801950
12160026,805997
41587804,739944
12642029,839509
12581823,851398
12598405,803639
12294985,818952
40348468,746504
12414115,845985
41684336,739619
43099790,749347
40942279,753901
12801238,878968
41361487,809410
12763363,856183
12163971,793450
12747297,808595
12039017,818402
11937954,778044
12497400,821812
11797269,803663
11574857,750812
42448240,773279
12581480,825405
11604223,748554
43132305,744854
12634779,814884
41828844,741412
43131481,743708
40073174,751307
41527637,745435
12445952,852270
12159955,774362
41663446,725487
42596396,816563
13145882,823800
42920300,746140
12391180,849467
41954973,733461
12759955,783880
11951197,769104
43692972,772155
12996139,817189
42172175,751790
42621043,737141
41359334,783245
12824170,825283
42901412,781568
39858161,761153
25414967,753919
10914976,784943
10444692,706622
10430300,726788
10930453,758418
10061071,699846
12649578,833471
12671414,848889
