read_ns,eval_ns
42979987,596784
46474087,619690
71754834,752906
72302712,984850
43331309,629898
45545524,793378
70302934,848665
69004630,966703
71798857,808455
71297583,888280
74848502,1078612
73736966,1279711
71949848,879366
71972701,1209435
72178151,860474
71877574,1085668
71233698,860870
71846864,1042703
42761379,577893
44111628,655390
42381060,568110
47263354,889133
46822844,785091
43051134,559134
69098974,905579
67794531,976862
43741002,605941
42993104,667771
68853471,787511
70772970,1044916
69519813,785050
69051349,841710
41158369,631109
50863688,762995
51488724,632231
43267909,651982
44680357,584921
43617872,665913
42334703,591352
48542416,788432
48772585,750674
42126212,568227
69183939,906491
70015523,1121217
46875263,682505
43681861,623062
42109151,648247
43434452,592932
68273410,818674
69078487,992348
42078016,569212
44194332,626056
42194856,567959
53017826,911968
50525357,750140
51524385,751074
53042201,647741
53539649,895114
51720348,759543
43601835,578412
64204909,866626
70251540,1068855
49221974,811075
42694927,597176
43325773,616647
41937628,564867
63433398,939872
62732809,925895
43049485,591733
45733393,694406
59211745,828012
71651210,950687
71495651,928029
59821626,679256
43627372,677023
53580688,768030
72574092,1020649
62573440,748069
43890750,643886
42886920,592441
43759180,687699
51535076,782639
52177745,596774
50892633,814402
71552102,962574
64126050,825154
44565310,577478
43068902,652758
65312343,859412
73744808,976685
51286010,614293
43781866,630896
44851291,567665
43322987,611404
65200313,854797
72630559,931624
51099816,626660
51919609,870956
50923297,754123
42928607,568751
44131132,755466
42992669,587977
40428582,634533
52342918,844981
70949602,927023
72187227,969217
51754168,626293
44048122,635207
44618635,598359
43577211,643848
41874873,567562
44020635,653397
58340549,813489
60360507,669186
43209903,615448
43117561,597356
57230517,833588
57091620,834100
42033125,584704
59948635,837722
72051252,991958
56969610,815582
42098417,562946
45244053,651579
51512566,794139
52157700,624820
53070037,847623
51699124,776721
54485099,878576
71939723,683697
72977180,862270
54307248,626491
56426742,885939
54022284,734656
56758460,878763
55971356,654060
58978186,836823
69331180,939763
56876560,817469
55491464,844048
71956710,778343
60477728,765480
60110533,811699
59317019,791246
43189208,589253
44235254,711874
42631363,565887
42565779,621067
56648084,772689
71909943,862397
58974502,740823
57486234,905456
57833299,839159
42324835,586307
45097810,705321
53329028,716671
53784310,639012
43550648,679971
60778863,916649
61168142,705754
60503749,820260
59554188,869259
60184252,820917
61011610,783049
44070092,730799
54519540,777855
55364750,645611
41163010,644849
62810740,877487
63566237,771796
61021990,830945
61270832,847913
62102542,847044
62794899,779245
63739247,799802
62180202,817862
42643659,575854
44686942,691772
60378008,905279
72639281,805234
54261185,720564
57484525,820469
56185257,760582
43622135,600006
58364319,832696
57945185,789955
42433654,588368
59689334,840679
69777805,977777
71418308,822230
59272414,789859
58315213,780019
70984697,943910
56367497,695851
59333086,834835
58324902,774549
