read_ns,eval_ns
104670344,1840527
104947285,1820750
106103253,1847570
43421244,776985
174294850,2209343
175594094,2061828
174532614,2201033
175427736,2003681
174234660,2221120
175365258,2502905
102961987,1720677
104461730,1803209
104744659,2203276
136179565,1989743
131628912,1901584
133081295,1769577
134337524,4774805
61450487,1181867
82746019,1362141
81022890,1319711
141153866,1440362
162478436,1983910
162638175,1998057
163162928,1863698
162332971,2871859
88678184,1246979
142468545,1170132
93161875,1381323
127783181,1168281
125949935,1774961
124400007,2160067
125938612,1737767
121505663,1100871
155740311,1783591
157516634,2531971
157112354,2270876
152915854,1242539
131519428,1334670
110934067,1246123
96195561,1202831
65060300,946543
167572195,1241553
172094005,1994673
170918941,2645812
176404892,1235238
181931166,1741662
60260714,1879590
183052233,1739197
78946877,1217914
171907223,1412996
169388917,1293878
87220640,1851405
87230283,1599111
50316881,856343
167535095,1729127
168715711,3066300
167603355,1319030
58409330,1958090
58905806,1040366
177553609,1392443
43925004,817194
180066846,1265379
179220100,1471587
179553507,1659799
179274172,1756202
175288909,1723597
175378286,1717640
103083623,1326949
107701248,1646922
122969354,1191132
142814528,1422367
137254551,1446798
117718211,1251151
113826181,1259115
157767393,1250052
167954689,1416505
113335669,1793719
113957376,1746281
170709409,1498228
171116214,1255998
160596911,1069123
153945174,1458503
139369996,1529753
129141903,1642181
129198941,1501323
135224691,1735395
134865439,1683858
118156792,1207218
138192170,1230696
87310876,1390864
144883417,1766913
145880933,1641065
149066732,2022573
153570681,1232921
103206521,1234000
107818334,1347437
106436026,1447499
161402045,1560935
89153626,1154797
43366605,866909
171338609,1829548
172814842,1444865
179659462,1139523
66823573,1058682
66677568,1126993
184291234,1596707
185319647,2232847
177814325,1232212
178268415,1559337
85605272,1202046
164060486,1179720
90884099,1345169
156719025,1123073
107429984,1130793
153882010,1873541
155153254,1412483
147740642,1480888
124447397,1291769
129422145,1830325
128219282,1685237
149864139,1627890
121249515,1139073
155556182,1185861
100461094,1208433
94546850,1306074
161936219,1451138
165220209,1356106
91727605,1129884
172365846,1391585
174094273,1330989
97475669,1263976
171364731,1451254
104002870,1303185
167346253,1077810
160753258,1248524
161180885,1705377
113632777,1573847
112685654,2702968
121350183,1264678
163139119,1326412
122695366,1517058
164557370,1415617
114319721,1679327
109917369,1403766
175049124,1223580
179318653,1440526
180127747,2099516
87683229,1148109
178881005,1249164
86535658,1303419
80843532,1320197
69819863,1148761
199408963,1766020
198781551,1795379
200255649,1950071
70478350,1354603
72993457,1083052
69053968,1274147
204893349,1644482
204450667,1794753
203542605,1643335
204559166,2423258
197062933,1279451
61504669,1188020
170107647,1259403
166531381,1324870
90107076,1744402
89429991,1726717
142345502,1177718
141418915,1389069
103000151,1182828
102779836,1402939
89767399,1344545
150034430,1124076
152957562,2111274
156145670,1465006
78944138,1280920
90816020,1609896
158236254,1289248
159950475,1736489
159532652,1747384
111205809,1245812
148897780,1186997
118180212,1298980
145964066,1556766
122547317,1384169
149034029,1221557
122386347,1374092
121870273,1415174
150335772,1125905
158765871,1215809
108681872,1228195
107195098,1671300
