read_ns,eval_ns
45877081,9485347
44235923,12426599
47247033,12739977
35913720,12012464
44962761,13256325
48121775,11640757
48241456,12865117
44198622,12831985
44437743,12536213
44715566,12629482
44762376,13355260
44398320,12307604
43646250,12871217
44687756,12451829
44793976,12811026
44215520,12209362
39139565,11745777
47377809,12713230
44404695,12453450
45059912,12907816
36230178,12472935
43904549,12054371
44187813,13018924
47084235,12693566
45624975,12310901
44700190,12932790
44522333,12168595
44507535,12641149
45179179,12301032
44889353,13301277
45091050,12673968
44650470,12261444
44098835,13255065
37088681,13138116
44146140,12312202
44471157,12225399
43708542,12167665
45465998,12641421
43670389,11985730
45661257,12289336
44977468,12780666
44305527,12184146
35906545,12484805
43591123,12498589
45514004,12245949
45382918,13239349
45984234,13297538
43920583,12126821
42752462,12788824
38452764,11768430
44699472,12362064
48445689,13088108
44932665,12838591
44052815,12567036
46185278,12178206
44736666,12285920
46807385,11514171
45905881,12505030
43155317,13136551
45195705,12321258
44083745,12390233
43941946,12973121
43819374,12956896
46080598,12279271
45433337,12820582
44420828,12308824
43634225,12395599
43946648,12552965
44440856,12725960
44184124,12248883
44408700,12837421
44283137,12365540
45498978,12939132
45066630,12202213
43946716,12534137
46066928,12186355
44377093,12452607
43989049,12525722
44846674,12096371
45379159,12183042
45670351,13085800
43701747,13872353
44484189,13114225
44971093,12877174
45120076,13144906
36996805,12975889
45355033,13260045
44934806,13395734
35941390,12848604
44896034,12616433
44120825,12789773
45506631,12402943
44572710,12474698
44697080,12064947
45209591,12465854
48163569,12510594
44715621,12375154
37980314,12035451
45113115,12868182
43775041,12857788
43627198,12493604
45827572,12329979
36627535,13149743
45775745,12318632
44712416,12548477
44799482,12265873
44215380,12396498
44778315,12198967
45410891,12415120
43872963,13470697
45329670,12228122
44149656,12542521
43346382,12275199
44334706,12964391
43506558,12240729
45045006,12764880
44871783,13290464
45555719,12777653
46797609,12813451
44316873,12723782
46429002,12346493
44162462,12979106
45524607,12654187
44032546,12282528
43438027,12312023
44121150,13708100
36228862,12658679
44530246,12494948
43429528,12427790
46233498,12876894
44071364,13160434
43811824,12869963
44383997,12291330
44858519,12263866
44333766,12199880
44450561,12544757
43515396,12961981
45238852,12209739
45270912,13064080
44352234,12434132
44540200,12808871
45085829,12991549
44709886,11921317
44621258,12986124
45061080,13030852
45727989,12734269
44194138,12937595
45230531,12326437
46196932,12507803
44178773,12204382
43103004,12314331
44905144,12671517
50270705,13868636
45245416,12439992
45509617,12491381
44738824,12732718
44015969,13164255
43625221,12435509
45162317,12985908
44102476,12053385
43833757,12376831
45696228,12349241
45169736,13019061
44366549,12745744
44788433,12777693
43975423,12674353
44592185,12430323
45406761,12918128
45652234,12270360
44868877,12037454
43852831,13026583
45121543,12347172
45586092,12377343
44743565,12364010
35633649,12303146
46183987,12442517
44485318,12715539
44730960,12499818
43030180,12012922
43712207,12278086
43758735,12944111
45318070,13062816
44236460,12531613
43813122,12436488
43964114,12192694
44413799,12173313
44987252,12502366
45010157,12668079
44865739,12851561
43937045,12383023
44111393,12125547
43927895,13044920
44299563,12435162
45421029,12702181
44776807,12458760
44235008,12721423
44821953,12235759
36425008,13111458
44801593,12984146
44281646,12863307
44897917,12420944
44883735,12386719
44110252,12254331
43489967,12144697
43746772,12203461
44531680,12987884
36172845,12576775
44463325,12903971
43646495,12672328
43854705,12671350
43166035,12427361
45162718,12996294
45068252,12371889
44031623,12335801
44204282,12468850
44026920,12429158
45377987,13007463
46297994,12871421
43983519,12571089
44674627,12464749
44133490,12369212
44227034,12143154
45502492,12545004
44981847,12526686
44332650,12207552
45513570,13150852
43945685,12681239
43715861,12645881
44577929,12162646
45681098,13389636
44568635,12451345
45007406,12174619
43173106,12365526
44388570,12668934
45510599,12662693
43666203,12387527
43815342,12328063
44819230,12040071
44646351,12461999
45185636,12793422
44484893,12669485
43346859,12955380
44705309,12406157
36440987,12262288
44352029,12211151
44580704,14247395
43925159,12259836
45351087,12776948
36873738,12729350
43461016,13169609
44415434,12246869
44530244,12745992
44717477,12858244
44147890,12466417
45769110,12106322
43331580,12313792
43760314,12383096
44049688,12485992
44009974,12330991
43162311,12343034
45364420,12838263
35829032,11948850
43792840,12267184
44817817,12566903
44989825,12643081
45369567,12788555
46643886,12496173
44951881,12323075
45580069,12432924
44105371,12170013
45060921,13152105
44496295,12798908
45119725,12325146
44988294,13123603
45524253,12997440
44752916,12536988
44118294,12277932
45882057,12748845
45446054,12741734
44766667,12815553
36812153,12970092
44992128,12186634
45226360,12272006
45722110,12619426
44596429,12234893
44645226,13045363
45879599,12347478
44227139,12911934
44231050,12896574
44849882,12246842
45550823,12744526
35430604,12322331
44582385,13059247
45848475,12954556
43408373,12213997
44482940,12302488
43830766,12374183
44597031,12726847
44211077,12646872
44637223,12209739
46599023,12321040
45760506,13315252
43701306,12484808
43327129,12466198
46111939,12574616
45558054,12920329
45897557,12657165
44289970,12289020
43914594,12318808
45148507,12678687
44573736,12141027
45300897,12995098
36587836,12279787
45182217,12355512
44308280,12634071
43332957,12379943
45432724,12954978
45219939,12434786
43472562,12496229
44190040,12332993
45133456,12741757
46473017,12443959
43935583,12734836
36094363,13205876
44338067,12722545
44167163,12430607
43529544,12431822
44641696,12473024
35371700,12473399
44515830,12398552
44840956,11755594
44164398,12099226
45916705,12259453
45075848,13343061
45341686,11987157
44731795,13011705
43844991,12324996
44880941,12992638
44745168,12416244
35769674,12266050
43924081,12561239
44864334,12199907
44925848,12892921
44857049,12341537
43536653,12439956
45503943,12788755
43231634,12730047
45252354,12192823
43687263,12273003
42743812,12367153
44376856,13307835
44409541,12246253
44184137,12761618
44252975,12225202
45048216,12999338
43991805,12348250
44769475,12780737
44702931,13067757
43147141,12209689
45670349,12401444
45042605,13724291
45004939,12861913
44020113,12378833
43107523,12128853
44719798,12048440
46036414,12448128
44306366,12446663
44868993,13049420
44512295,12210352
44930007,12718542
44504273,13512325
45371366,12349335
43803396,12120158
44055587,12406005
43978396,12879009
43719396,13743171
45132060,12424152
44053447,12065497
44780659,12444860
43990022,12676214
43727909,12428174
45230856,12678925
44976059,12262717
45173999,12405809
36454191,12522432
45938688,12349609
44702618,12530931
45261635,12510570
45790928,12836373
44033866,12415357
43393131,12002205
43680534,12986235
45228641,13035584
43971275,12380717
44052219,12286875
45276400,12878016
44813524,12996109
45142691,12593423
44712003,12746784
44767060,12390500
45332089,12696006
44433858,12884410
44886311,13635311
43919581,12150521
45299395,12208188
44740276,12434525
44135267,12364472
44790539,12903915
44445082,12329202
44222537,12506388
44311077,12227562
36775978,13027238
45324661,12306495
44247322,12727201
44170445,12307238
43495234,12254293
44096727,13068283
45939264,12818773
44623587,12974958
45136323,12440514
43867588,12123235
45062372,12343767
43333453,12051173
44454226,12235352
44157832,12433975
45439286,12070122
44548036,12993483
44291740,12438518
44370757,12423440
45438752,14317520
44022571,12701704
44057802,12248803
36519256,12290396
43643529,12194068
45773778,12291241
44321000,12383589
44251767,13265419
44848795,12168260
44464455,12088780
43782264,12497505
44376240,12823440
44802706,12460595
43727528,12659663
44201028,12868895
44850079,12791424
45073552,13048153
44801439,12743725
45565195,12583272
44868832,12837343
45063878,12196114
45663296,12406870
44726891,12347378
44352395,12422014
45687475,12887580
44386221,12466846
44464698,12412643
44106028,13094741
43620873,12969654
45334757,12314331
43057040,12296092
43848988,13113856
43795377,12201385
46094370,12827874
45592636,13615717
36513506,12337469
44966711,12354932
35926017,12209846
44604089,12267739
44920823,12649190
43543161,12344284
43749454,12193150
44562950,12725277
45953921,12387436
45472059,13097390
43965320,12180826
45490595,12607291
43905398,12597448
42780768,12835402
43996789,12883970
44480173,12626570
45565188,12406595
43008155,12587339
43784655,12393200
44526437,12784417
45342511,12526505
44794902,12179083
44560628,12438422
36410367,12916962
44180343,12457162
45764152,12246806
36150688,11842950
43996612,12444712
45137558,12348097
45321766,12692039
44909088,12341985
44477466,12368503
44322278,12173450
45067773,12367918
44489211,12475349
44560512,12379508
44700217,12856600
43640511,12547427
44859562,12378227
44226384,12381945
45018264,13448194
42861024,12881701
44837473,13282292
43595815,12177133
45109823,12372820
44053645,12232219
45597084,12788286
45875079,12423238
44349342,13039713
44673232,13351781
44311898,12588166
45338026,12291103
44040399,12389680
45023653,12531006
43336802,12936402
45297873,13302643
44349016,12001636
43258088,12573821
44226895,12531679
44561464,12285315
43660945,12573522
45803467,12351292
47733464,12879723
45413565,13045235
44492055,12328156
45202591,12986818
45186642,12448717
45686235,12676225
43821274,12359916
44286594,13122019
45231826,12239612
43628267,12437295
44953466,13176955
45305092,12538105
44797108,12378926
45490769,12257210
45031585,12436649
45471242,13071761
43618410,12823315
44572583,12314227
44370898,12334647
45245447,12381726
45240572,12509607
44341780,12410826
42519871,12709943
44573302,12401139
44332011,12294261
45047598,12838287
45018338,13267944
43855309,12863330
45136849,12441092
45293432,12400323
45068492,12227331
45936935,13026743
42799140,13054554
45342192,13302649
44785025,12697600
44344887,12762260
45003092,12376794
44008763,13109569
43952893,12063341
44435206,12318176
43855921,13065849
43887400,12458834
43953889,12671189
44848395,12458030
46142418,12875135
44350017,12870227
44198287,12558311
44709727,12674509
44935290,12868889
43814939,12325998
43226899,12585868
44099370,12413125
44113101,12327822
42941237,11923272
44674285,12167580
44558049,12289124
44046842,12356618
44615723,12858970
43786829,12283903
45742934,13064299
43650974,12161623
44897635,13011141
43550084,12678574
44486395,12858061
44146670,12989671
44389085,12687845
43705206,12525390
45139171,12505693
44336718,12667444
45000591,12364185
44057963,12280399
45350324,12434945
44828993,12926735
44658965,12647874
46465803,12935573
44964191,12241085
44818295,12474286
43715049,12176298
44536596,12885480
44771091,12415722
43379217,11993768
43820880,12941044
45084339,12704686
45056973,12189700
46163981,12746202
45797239,12315024
44307963,12361061
44120745,12608482
45159390,12429989
46197067,12969860
45338072,12349974
43390963,12261427
43920962,12899176
44145378,12385796
44339987,12428274
44987290,12703348
43943139,12757688
46384726,12402665
45549584,13204559
44265911,12817872
45219657,12563142
45021893,13060749
44375451,12915838
44626932,12290529
45174429,12686671
44213247,13085452
44755520,12652546
43394823,12352153
43656315,12642128
43747374,12420303
43347001,12168862
42962306,12913587
44754047,12119891
44143125,13523032
43518237,13012794
44484805,12543243
44680990,12182340
43971371,12110607
43172645,12550940
44354173,12414371
44069727,12306674
43295870,12515703
44566236,12450502
44734964,13030310
43789298,12604134
43920184,12354784
45756742,12684527
44955435,12937313
44195582,12169770
45107624,12557027
44470107,12864216
44364452,12325245
44492371,12334064
44326595,12748075
44827332,12192224
44193112,12978223
45024184,12911620
44841636,12112617
45460679,12275665
44631058,12751945
44718758,12697508
43624037,12704246
43104433,12197640
45545093,12092379
44367776,12223249
43833347,12435106
44238551,12377559
45620331,12452978
44276759,12202891
44517956,12032336
46566739,12391494
44131762,12434718
44603499,12702765
44536508,12810371
44170517,13028239
43875166,12084128
44180407,12269984
44367926,12879595
45019674,12236921
43681197,12867745
44521284,12611100
44064608,12219452
43003889,12432048
44015524,12873448
35882438,12784427
44407466,12662826
43824203,12379687
44861734,12658544
44093661,12303023
43983080,12339982
44255404,12031848
44548263,12351122
46193860,12487548
44510663,12716726
44477389,12367700
43334235,12846662
43741038,12258719
44433537,12767203
44330872,12144152
44834874,12547234
44903685,12720531
44558885,12386371
45542283,12733451
45087380,12434566
44407103,12472876
44219505,12435711
43981946,12474791
44525609,12416893
44656993,12321708
44698879,12860956
44673738,12118081
36473932,12377876
44423052,12523417
44621617,12905672
43447285,12281544
43866446,12330936
45092201,12985544
43723261,12518460
43702723,13045668
44788168,12449583
35594508,12495903
45624727,12736331
43627181,12732108
35818276,12350534
44539037,12582619
45172373,12739064
44904615,12280954
44064604,12490022
44604797,12755077
44164574,12554567
44447136,13486361
44152149,12843278
44073065,12463307
44193700,12505955
45025367,12349155
45938825,12809766
44603067,12828675
44837304,12369821
44103542,12604646
43687841,12419451
44079890,12492520
45171316,12963835
45365363,12536356
44261238,12285304
44000823,12037177
44843543,12877693
43789520,12437745
45002692,12958138
44086746,13025957
45451324,12641442
46050116,12542905
42686882,12350390
45704897,12282565
43937358,12305083
43617050,12913348
44785994,12443211
44367979,12090597
44529778,12598571
44136114,12222310
44345177,12995113
45176981,12528325
44350160,12705190
45141516,13604445
42643931,12442954
44173119,12500619
45107146,12316148
45904133,12231108
44460799,12278601
44152816,12588907
44798628,13650776
44436467,13123777
45253864,12105443
44597610,12418232
44606438,12201575
43908344,12252226
43864523,12285612
44622290,12872857
44219910,12792613
43802731,12438373
44360385,12549383
43770024,12920337
43364850,12857041
45356590,12638277
43513026,12165406
44197194,12265424
44135250,12932206
43906143,12531604
44975618,12086959
44460473,12461103
45223473,12514244
44698226,12417864
45213209,12377200
