read_ns,eval_ns
156598034,10696822
156007502,12802022
155813762,11565153
157251354,16333656
227447921,11698641
157079180,16354472
227041333,11947469
63997092,11565663
65635389,11787929
227722552,11802007
82420806,11671292
226108210,12090250
226437427,11787044
227251389,12411534
128744501,12205441
225635945,17917166
145090751,11966729
228177925,15838946
124046928,10724273
165113581,12617861
170004409,11490826
126188196,11873446
178832571,11682877
126811512,11320108
178188703,12486211
122900422,11549868
175591949,11884004
70075191,12750485
170791992,11768962
54401402,9981572
153024111,11809976
57166594,11488887
145763245,12369960
66167787,12947163
121642800,12158870
128681290,14058194
163812447,11797056
131064081,12362390
168576636,10388382
175898891,16619575
144942765,12111594
178510165,14727118
177529905,11506557
173148129,12834576
170586493,11338480
190391627,12756308
197570256,11649750
149831170,12591566
197439653,11737705
149092908,12702227
164186975,12277000
207622743,12341216
207438985,12409085
169101910,11720153
208148438,13499188
169193214,12562573
203619484,11058562
158685971,10922585
191113925,11290969
123956260,12448978
189342993,11597041
114482717,12083396
189868929,10752336
71600769,12398108
188881985,12587928
91770880,11715783
176956355,12050874
109344206,12081690
178388474,12176732
175608193,12179897
179152641,11029102
155730581,11874893
159660027,12584354
184297265,11602412
168244503,11954876
185947074,11845144
170929845,11272076
195595192,12300244
170444927,13621456
196494955,12554608
156504212,11898189
203912357,12205828
145444786,11877536
203022842,12184317
209269997,13135596
164458235,12072306
175369440,12051419
211740851,11722538
176076082,11939373
213787658,12080948
211508450,10442842
177197872,11590510
212229709,11917627
177936666,11165329
211682780,11390185
171868657,11495432
204285396,11434461
163207325,11527936
198662821,12535423
168883803,12354535
192304516,11384748
179283071,11706746
178947034,12709867
185522070,14514822
170478336,16203463
170811117,13032399
201038846,11717633
166836156,12791060
203324122,10757972
165439014,12725271
202183424,12316825
200548776,12296041
196146035,13337953
176572041,12032135
188665008,11381964
175040432,11777655
183272576,13029300
175583254,12123878
152781075,10477376
164083769,12388913
152671365,12443553
161945751,11959806
157820068,12762214
156677524,11728556
145257505,13130632
176827444,11665773
143540236,12498213
177308997,13272991
143014451,12310747
132890746,10505300
178091806,12779630
123127094,12447131
180571424,11341799
120447413,12609699
188578878,12314950
120403568,11158580
192733330,13246155
192062074,13240195
145262165,12149728
193403743,13381227
147841246,13006050
197537754,12647784
198191153,11308438
165994739,12107130
194367166,12875804
194054118,12709066
180097389,13138705
189649883,11782811
182053360,12268513
182854423,10593859
184236437,11139492
182725002,11597442
181886403,12913280
184551037,11223342
178766719,10362128
179559171,14653423
191759109,12846642
170534773,11617722
191681843,11449924
170979072,12292714
165228023,11760729
203034006,12830323
204527649,12335573
206762228,11151561
169999123,10729611
203323828,12523854
202557647,12549504
185250819,12370965
202391821,12710884
186869988,16298675
183645209,11956288
190651369,11443551
179538358,12575687
167748532,11612099
194204070,12841418
198177669,9883103
155465635,12682504
197166726,12372010
155932269,12484852
195816512,12964397
153348792,12070341
193168290,11989365
145372831,11562947
193027771,8643573
142386926,11824647
193962017,12978293
147361858,12684635
189326043,12287203
152263294,11669247
190829449,12570937
188979676,11258178
188533834,11320486
191948498,11809414
195088811,11673116
198682746,11811123
197394629,12056830
192393235,12680623
199172308,12320191
195922517,12118320
202833026,11819364
199447791,11749016
203485422,12190174
198480599,10781057
197088563,11695425
204863079,12460389
168949324,12515240
207457612,10397230
134643297,11936689
206780517,10125778
134245225,12194466
213247383,12386391
122091825,10370604
214404899,10024198
128536727,11541653
212238652,12931394
138261065,11865918
210215188,9412265
148162604,9701945
210086673,11340923
208035705,10202919
158233080,12782218
203196183,14817298
199272876,13056989
176224849,12173123
183731507,10757251
187602945,12178622
203142071,12070851
196025289,11773818
192831304,11807912
216091683,13087424
192077698,11026949
192073193,11780534
225048224,12923682
176683670,12212716
228049417,12282451
171899970,12460767
231442007,11650077
130007043,12141775
232234953,12192365
93062566,11801597
230949729,11070555
77249282,11962519
228350562,11685600
226276751,9655048
83367153,11621817
70355436,12444589
61320045,12032723
243131509,12803679
245264776,13277285
247805546,11093210
102872646,11894351
248846414,12077525
246134377,12103269
115198510,10113723
243789492,9789805
118204291,11364544
244743010,13850745
108207371,15137827
242911482,10463963
108098032,12301993
241930754,11756592
239717172,11735549
193363407,12219531
127887973,12297478
183964145,12072972
179857008,11363384
144480903,11732660
145948992,11355065
180847016,8592502
153761200,12199550
181142460,11380800
156185902,12716192
180364908,11291217
175672405,10974695
148549839,12005582
170465352,13151192
141500881,11771587
140564183,12384506
180052250,12041272
139965554,12220021
183788758,12711529
150585558,11325214
187278165,16770122
148008376,12361467
185566570,14173450
178497073,10642227
147861270,11272192
178594370,11241869
153599763,11709665
172584588,10890519
148493977,11073466
154432376,11882863
149414593,13141071
157429534,12516950
180340293,11879660
167661629,12648676
181953264,11581072
188091193,12143299
192417968,11786174
188030866,12451235
198103399,11776045
183283028,11857918
199375413,12353653
175825359,11219483
201141030,10234574
176563327,11791789
199423395,11952125
167466489,10826216
197750302,10594638
149111447,11765519
193785180,11861029
150362063,11852548
184380053,12833965
181940509,11164601
180478424,11481413
178602815,10879525
172329838,12589590
172931779,10497142
173041689,12925818
169101194,12044179
182809523,12638294
184116600,12330849
183577343,9994623
168692946,12185258
180095167,11533498
175227256,13026501
180771270,11473322
182337993,12417012
141743476,12120383
184374434,10674461
120347847,11801858
111536690,12178451
190951455,11728534
120216930,12585941
124325606,12265865
209422792,12034492
211947291,12267126
214363380,11422490
139799611,12006824
213924113,12468250
144439678,12602200
206315852,11502846
204121054,11836047
204365202,11881483
169685587,12061732
194828786,12010061
172433830,11448927
175436512,11970992
190978872,10856132
174035629,11946677
172235959,12183600
167854704,11682872
147488369,13226043
213811951,12228977
138730979,11832393
127879861,12898215
223180981,12995720
224516819,11196961
118196247,12929160
228746548,16233468
113144896,12671629
233438827,13728730
92306530,12014197
234896677,12932652
77834542,11815527
234346888,11360333
231041751,12204142
226975494,11366594
60312706,11831702
83676460,12970298
84964204,10826249
244839052,12352689
75964351,12412757
246120768,13202231
246895848,13050133
246878798,11072087
262853388,12572306
264083401,12120669
265116293,11307857
262971536,11994216
94893400,12675353
264959623,12043827
95170793,11904463
255859395,12283581
87546993,12118497
58299951,12524038
249430836,12715487
249172599,12155041
77658260,11620246
248034334,13292142
69375225,12257806
241366670,11418409
234530055,9369477
230393613,11681395
86958509,12803267
231740912,12175468
232064307,12843294
107627816,13084268
226343938,11967183
116552233,12540654
110079584,10797606
108662701,10834090
240721406,13307892
243403501,13772439
243849566,11740442
95410710,12378071
249333631,10097581
95819294,12408834
249241392,13908379
94677798,12202633
247212975,11348310
68308750,12393178
245949993,10415411
240813718,11689386
236784137,11774628
111694885,13180592
224119991,11671712
176911783,12219494
137770180,12712394
173543149,13212005
159377366,11152067
159801169,12099547
165016694,10121475
164933117,11671290
162586835,10856635
171376362,12477885
157363538,12524520
169905776,13400923
150132315,12127543
181020251,12817296
182417304,12388753
182966593,14170100
143801603,12581477
193531471,12148898
154368811,12482909
152640325,15321580
195329710,12989257
156556731,13024683
155077361,10619709
180429602,13954481
176594936,11451758
166057175,12842198
162361395,11055391
176133588,10408497
164201751,10958064
180686232,11698657
190459557,8172327
191660296,12423392
193483291,10224466
143770398,12291361
189843791,8965925
141616905,12469339
186560989,11581706
142866499,12283533
181035726,10924729
142847621,10540841
167068230,12099349
159008977,12283504
188752606,11828381
155237955,11115194
195020089,14013131
146844424,12468381
198010875,11370722
129597990,11676097
214323323,17113308
123140929,11526429
215828642,11949274
217789155,15194655
134269785,12184955
213336632,10498864
138925499,11288342
211299448,14313431
143467151,12355161
204782370,11382643
189783556,11586788
147457621,12059777
188726386,11745536
144764185,11776765
193108944,11986668
134118092,19338220
195084085,10853236
136360740,17467917
192301457,9819616
125040245,11352727
189988250,10839753
131610940,11448894
212147723,11635675
211595255,12355575
156997853,12852849
212155620,12196766
154588121,13360841
206743037,12294283
156294559,11565593
190445397,11765800
153947058,10844011
186924732,11836949
143877128,15070012
185125581,11400515
134691415,12521051
187620215,12276287
95498070,13388402
172072033,13254169
115015158,11993534
177807374,12859849
125681129,12459854
130278272,12570730
185565560,13030418
195505856,11812846
140591600,12343064
142044664,11944607
214302125,12358390
140005765,11489293
216320305,11390730
124687804,12261791
217617396,12260265
98411575,11297185
96521948,11116277
239630821,12763668
241284231,12103925
245800424,12128365
245288634,11038314
243658695,11669452
228613845,11288635
65562886,12023491
217204216,12116630
65990709,10698172
216711520,11088645
212257080,12108160
184412153,9058403
61419825,12991374
183121415,9718836
79170082,11555197
74246316,11232536
171001223,11596365
170488794,12563631
163755287,12202560
163086481,11105781
68300033,11802411
67819446,11335867
165121220,13200579
165742198,11963608
45867410,12258744
174081292,12336193
175184108,12368508
46369327,12088417
179483917,12033168
178772024,11308482
188582846,11828339
73037831,13429980
198217903,13042451
203605363,12571439
124353442,11303736
126442803,12835357
207350816,11721097
125302459,12211893
208147805,12045165
122377745,12210529
210954501,15189842
110721820,11364786
204190100,11138557
99700572,11801508
201862785,11926194
183180727,12673230
113893198,11845833
171797418,10489384
113314159,12191046
148951521,12748421
146205853,13032724
129231610,12368016
146228601,12437686
134514375,11950180
131900465,12015123
125747123,12693620
108378781,12899901
101855321,12739176
161099150,11962901
102982805,11623777
170918206,13265684
174358013,12322614
176462155,11619349
178624885,12245575
148680854,12307705
176632456,12890014
171653201,11838279
157716288,12960237
156405541,11029959
165216365,12397602
106357622,10909482
166561910,12049545
170686608,12115816
109805717,12591191
171394056,11223324
167039451,9312235
165281098,12509498
150002901,12482078
157912518,12453110
169446839,12512467
154916255,11995904
185018528,11623374
151277182,12490690
145997232,12283518
213210308,12403131
218933251,12040952
219034308,12193645
165261835,11944327
216871265,11426950
166177362,11269557
215372053,9882743
173125494,12705580
207041559,11994757
176086956,11858902
201270960,11066790
201373131,12007306
180612507,13654197
182812248,13978086
178744783,12594805
180856360,12820934
174408801,12832853
178152933,11235338
146444348,13336300
178192073,9742575
