read_ns,eval_ns
252918410,15406073
252557573,16770496
252797529,17489154
251262571,16257837
251010003,17104199
253011534,20951874
252203809,16371832
253245107,22862895
253303038,17590690
248687317,16459190
250767923,14763588
268185458,13542185
267473403,16173074
271429473,17663776
273002180,11794078
271495325,15423587
271847272,15175569
271554208,16267043
271122177,16287805
223127873,15957213
222215388,14505210
227220947,12495563
252176930,16039634
258522972,14947681
260454570,14053194
259375837,16323571
258956773,16270469
260280471,16407703
248405062,16086770
247368364,13586385
249960513,12831815
246878218,13704908
246466953,13605345
260018550,12678215
258833464,16593587
259214438,16560509
261758060,12220502
255941495,13481426
252595491,14693927
252058423,14917604
251625305,16830113
247448563,14870498
242618385,14520732
246038780,15477341
243570743,15709730
242380569,14029212
242013424,16382622
241774467,16771650
238701740,16655927
239013539,15679437
237202426,15706478
234244608,15881670
240699417,15898615
239113366,15589896
239865615,13414507
227999245,14699198
225365739,15494998
215831684,16824989
215037556,15868499
210404316,14864459
204970694,14142946
206084534,14060904
209270437,14673542
214809617,15389428
220421657,15963389
241102848,14234122
244758324,13598770
245957468,14506930
251908118,14999583
255708762,12823943
260456412,16028230
261770051,15978647
262908161,14841320
262039502,15131291
263283357,15306946
263210336,14666612
265695858,14473619
262731296,15530337
259491074,15667175
259960262,13547193
261593989,16498118
262008256,14047338
259901601,14682978
258459365,15779825
260667015,15035674
266511536,15075237
267675488,19571500
268273036,19016139
258120905,13191982
257889540,11742788
259085630,10618137
258868555,15137310
256419603,15016198
252450981,14821753
251822370,15987235
246045970,21248644
245694489,14833281
248621267,20359137
241036487,14248974
243457159,14341149
240973196,15412109
240448485,13526357
241841021,16322787
241405793,15554987
233115726,12800827
217953974,14055492
214841864,13284328
208626920,14800296
204777452,14525563
204177148,12471917
201379146,15273248
214722342,15889983
253987232,14723668
257574741,15175176
256548537,16417001
261276044,13763436
263019539,15125167
264256746,13596394
264522560,15212275
261966119,14788191
250917909,14345411
241572583,15958864
229309401,13588598
229983245,16426126
232216850,13684955
242519537,15844076
245287116,13405312
246252815,15885279
244727126,15580087
245187360,14361870
252800803,13450416
263108311,12563724
263306349,14698968
262694050,14404932
256789159,13657418
260499838,15626426
261812093,13913001
264331529,14070300
263027079,15722778
262242297,13147132
248991560,13016326
239808732,13098696
240433220,14885843
240324814,13884674
240057111,17768535
233355608,13604963
236803332,17714259
238688429,15584929
237828769,14904596
232355971,16326926
240246037,16317230
250915383,16076428
252484077,15363199
253850961,16448639
256365655,15717016
259988380,14506557
264497049,11959704
264700364,15164417
262017753,13751748
261676459,14613397
254741626,12409484
252435110,13128432
254242709,14866464
253278151,16512904
244644336,13720725
242740393,22047719
243298869,19944362
242560950,17917973
239159104,15155652
233485403,15038222
239246086,15800342
243541068,15225764
243491082,16913708
245366473,15310714
253099588,15516087
255907647,14592556
260398068,15119575
262476430,13814134
265482115,15744310
263332581,16160786
264365252,16637289
264350791,14103509
265464321,15547728
264917143,15096563
264784980,11596515
263682607,13740696
263966773,11137855
262827491,15121394
262346019,12614946
267061687,13889536
263569810,16474712
266200069,14366263
