read_ns,eval_ns
172213433,11985262
172593161,12835266
174035266,12761128
173592144,11510824
173401444,12432078
173844683,13249005
110836309,12302312
117942964,13030296
114803372,12706386
107736303,15688521
137163583,12635574
142912197,12087618
149485600,11594972
154903014,13744849
153924255,14163463
150237574,12660174
131945778,15095132
130603589,12405236
140470932,13180097
157804601,12688285
164420692,15109192
162409920,12176941
160380240,14693998
151806280,14088150
141491064,14246760
127915402,11946285
149477745,12472088
161011480,13243271
166503166,13071558
168643516,12986684
169383102,9951441
164785876,12412937
142867233,12174155
134804858,13278199
136662373,12207804
130312617,12965061
163942628,13414460
172092842,15729785
180620464,14605295
179560564,13173524
179885414,14934914
174571762,11981735
174322597,12818673
146623710,14604739
153903146,15725071
154498503,12709796
165001735,12662395
166852790,16353834
165306938,12589976
168711946,14296417
179334797,11388041
179212695,12661008
187232398,12520892
187315184,13099124
194664411,10299050
194032665,12694353
196411239,12072927
196785827,11261357
201237232,12066874
198029193,11095406
196276466,12431249
194390582,14190884
181557378,13277138
173813793,10963988
171503633,15210210
136421032,11381110
139109395,12996777
152464198,10418292
168519540,12484378
180783510,12516025
193931698,13633252
197494118,16044289
200349465,13396400
196182579,15532469
190796934,12995467
189270777,16241679
187365464,13385465
182940667,14229360
179075161,12688025
177928149,15386062
171128637,11551224
171207934,14439760
170557016,11275713
167686326,12701889
172816060,13934883
171986477,10937884
173385542,12559879
174099328,12999407
178507598,13464818
179759486,12723682
181650238,11712540
187268749,12869352
197006162,12356407
200104813,12828645
199164814,13488829
186845552,13313970
180519427,12721174
179631282,17433663
179622394,15540778
141390108,13242765
141739060,15629538
140403545,15214539
143321822,12942589
145227099,14408758
166115792,15123212
193202739,14606963
196433279,11984130
196098032,15729354
200254275,12908476
201631723,19536167
200377382,23584139
178158191,11241102
146879553,12776168
138427312,12229995
150214104,12876608
155419752,15614626
158172089,13881021
170178904,12755755
169807643,11972223
166590019,12253662
157242740,12196585
157573545,11468378
159325517,13024062
187813320,12316649
196473834,14654906
196632082,11764722
