read_ns,eval_ns
225812724,14609509
227131494,12726858
227538307,15272844
227140701,16091764
226334191,15486282
228841343,17730590
228229293,18669000
226919502,15355094
170997530,13577476
220705143,19384811
225843934,14983313
227829670,14167551
227252049,19001633
227602388,15824072
228338325,19173961
212782798,12890445
162266389,13259765
174460314,17648572
183521087,14635226
187020259,12865324
190946474,10753951
192332921,21733890
192024345,18681058
189213739,13779041
188874926,14553321
188100072,13336537
185964509,10392055
187944925,16378637
180343578,13584673
182970223,15592190
164227154,11298844
123652397,15185368
121575898,11686354
114514364,14908054
96242259,12030669
124853952,15096146
134982447,18258606
137645615,16003494
142732843,23625537
145529232,18392454
128153720,14969192
131808881,14010095
131544771,13899826
122365416,10020530
142575629,14971239
147080703,10188395
149413910,11491545
148729401,9396739
146679163,14070381
140294332,14513422
119630680,12588927
113755161,11892756
86631485,9477534
106444384,11559863
105455091,13786354
118542357,10914648
121864502,13472849
113462749,10276601
106822135,10350867
104889255,15586506
87971448,12691800
81148887,11963845
63683675,14360833
69967015,12246216
62220590,9105786
76467328,13793309
75483522,10748748
86542308,10346800
90166101,10419346
99580653,14974602
103587736,17268816
109064279,14644084
109846810,12874558
110040795,10519512
106875265,15134782
105926023,12947472
102662518,15005941
102272064,11927752
102258268,13075718
94138717,19533355
87157784,17824940
88660917,14018534
105940290,9656041
109189837,12168185
108606487,11829101
109022644,15284751
126574781,14578957
130135480,15637363
127885231,14809152
127756476,12994909
123798244,12324434
120982656,14205581
116605738,12067155
118176903,11695656
111252095,12782045
114852555,14349157
112056713,12145190
114133778,14699664
113243190,12102452
112507786,12668408
113045868,11137987
113181131,11358058
109186109,12586964
112462218,15046086
110618905,15505782
113602445,12015897
110098347,12339134
108912805,12365903
103642332,11280753
101553932,14204804
102305973,13948720
95560062,12804458
98741132,15132006
104426365,14690613
109797426,11991352
112748093,9422614
117945251,14498519
120072779,13358775
120000600,12136596
118948347,11463827
117385847,7998742
114635508,10071527
115349146,10459642
114239840,11237422
112071846,14098447
110555437,10445611
107696855,15912631
114355641,13535368
125342959,12323303
126515988,11121632
127822763,11584633
132902026,12216081
132436071,9595629
133217062,13475368
127722884,12215132
129091228,13376140
126195757,12581096
119179957,13199504
120233789,15301252
113171247,12400316
110796275,15505886
112478635,11351953
110175650,13786019
103550319,12332933
102794250,12104243
117444968,13539474
117161190,11696151
109927562,14977730
97888420,9574832
88852458,12053376
98525798,11696535
103578825,13890759
114534716,13176204
116398628,12088395
118049099,15324791
123440247,12877974
122299316,14876105
124775096,9839915
120940289,15137897
121327489,12728108
118815589,10581089
117488085,10018975
119329301,11971259
118126469,13958284
117240560,12851266
114875158,11446554
113781655,14922264
110643721,12870350
110469498,14223797
112431131,12510990
113745555,15592114
111243855,11762268
107969153,14927929
108540914,11883393
104899491,16078710
102116781,12737956
94477364,9969952
98081486,14609480
95151706,10519152
95699831,15793403
93181554,14769231
94201450,13212764
93436848,12370754
93812931,15042173
92260020,11236930
91971064,8335278
94296876,11970859
85727551,11220121
63242655,10933404
71461806,14899377
90488539,15683624
97691838,14796538
95380096,12366754
87660351,12316321
81752278,13186714
79181131,11380123
78546052,14882293
75497591,15405555
74244654,13174671
70167377,16108134
76551717,14232884
81690158,14986130
86282450,11815344
86903147,11781096
92075680,14509407
88810831,14358186
82985377,12402120
82627754,15599542
82541859,10079600
81358287,12162865
79720087,15341260
66454498,12523449
83014150,12272851
90950990,15771449
93720597,10338916
95193236,14046764
97991704,15719531
95628821,13257170
90408325,13546073
83485970,12907936
76233768,9298320
76046694,13489550
74249654,12161048
72275272,14111394
74079728,12505860
71570358,14864388
69525039,13207553
72751656,11802787
72298374,14304286
65611915,11711784
61102463,12550016
61825920,15565159
61495445,12607296
80491052,14858466
88825880,13670727
85330852,12879698
81920639,12109869
80329980,11718147
78291926,13705594
70468712,10844493
72397378,15330771
71201403,11953906
72409039,12651345
87041255,14492963
91407305,14562608
92927922,11591281
84339202,15520292
83620213,11262329
81504101,12764235
81292248,12628367
66180011,12429993
70527509,15002149
67555234,15651184
86092723,12319103
99158097,11713134
101206424,15249440
91986782,12221462
92122923,12746636
108825400,15073779
116881732,14238273
116776026,14038203
114713261,15307997
111285648,12016874
116513753,13388911
115781441,12037919
118296110,12802532
108866729,12032553
97882320,14060449
113217276,12298857
121732521,12203081
121862966,9448557
130049978,11372874
131405346,11587510
123599612,16741032
117009144,16031351
78992542,9948675
94485355,15505168
95489049,14952623
93254568,14502248
112165793,16580191
134711502,13310002
135258607,14684742
133219022,13395080
113840526,14225259
105431713,10147639
125535076,12974486
129164107,12598399
137974711,14666826
143864504,10216678
145737155,9890548
165239710,16139570
161759421,13170172
147731986,14625311
165840976,14594604
155437432,8728749
147328235,14218623
135652312,13365737
133216437,13417886
132554888,10621574
122582298,11122085
118735739,14288250
116334560,15749957
118407855,14190112
123484883,14090335
123941856,16365511
121458647,12917751
119372454,13228225
115449783,10868810
120991192,14518095
116692799,14245466
112518198,10540948
112456621,10261439
116914063,12695660
118814474,12895442
123404337,14973226
117817451,17181810
107364432,12689304
100605849,14063384
104576160,14207823
108775509,11028908
116673539,12926522
110709952,12610992
109640612,10425227
109509463,13623787
105932853,13335262
107253374,15354971
104581899,10873074
104998914,12189978
101305154,14923781
107565374,12071254
106177628,11654508
108429983,12053113
114348186,16415650
120995092,12669457
117365017,14650814
119732570,12497416
119490202,13082259
114995627,13658470
115415096,10265556
111576748,9876182
107480048,9246652
102824705,11421252
100356368,14563022
107261880,15301244
105616024,10501892
100910328,14129575
93633654,10604695
99715991,8761886
107167651,12687707
122557382,14235141
121617111,9008626
109250228,11873373
100479324,14034943
97783549,12838511
112608143,15213809
120584115,12322369
118846438,12118924
117049303,11918693
114767189,15992403
124032635,14770682
126008454,14743741
131730079,14957680
130303917,13891737
125703186,14223602
120470801,12613637
117029085,14197391
114335067,11745238
114441630,10897497
109040739,10590187
110318755,14698107
111240985,13255911
109317596,11351994
109131441,11836681
108189083,11315572
98790942,14758937
91020466,15070716
67616397,12483085
115638658,20496949
119463194,20531527
115307658,17004547
109707585,12454655
95452039,11853229
98426969,14971794
116612069,13628439
120036490,11784347
108040418,11643363
104578339,11924157
110419198,13589530
120365418,14732118
121298208,13635601
125483856,13452699
122335726,16033870
113037918,11780492
109521872,12800824
101443340,14283446
109684741,14833986
111282813,13774606
110729268,12846585
108640280,12332759
103599262,13834285
102355420,14940215
104636823,15740020
100887301,13139005
101160740,11501514
106544458,12085609
108113587,15174715
105410318,12382867
97492395,14611418
94366198,16211882
91067601,13015499
84560042,15634441
82840502,11952121
80145648,15655521
85375824,13685497
92855427,15537141
97412796,13322531
102173627,13892542
102769125,11015138
102313038,12643515
94510602,11248804
90859638,14099069
83332881,12732281
72278838,12160653
75357585,10658320
100644556,14599470
105150047,9562055
103216002,11839837
111072025,13152579
119189867,12995135
117891666,8898575
118296560,13494236
120099901,16840780
107648457,12397282
97722065,13853570
77454803,12573551
96147860,17046874
96505823,10826343
109610405,17603511
108492727,15562051
106531208,13532164
104371293,14006019
95004157,14815702
84684643,12363646
63722757,14344453
67301184,14046300
92982455,13022882
94299919,11618577
94527236,12366665
108391568,16151015
109866301,12020609
106392925,11318200
105247589,12505251
109292413,11413794
109073024,12455442
111644019,14892005
107692881,16077155
98138521,15083162
92354083,15439657
93570733,15162666
93413482,16289060
89352605,13754715
84289108,14152011
80405508,14348444
65548445,15519322
67380830,12671304
63295473,11109688
71729712,16381531
83718924,14373046
84063045,13252704
81851535,12595679
83296802,13008427
83318342,12573719
81434166,14847047
83790489,11605798
83232507,13098788
79262738,14854045
74783409,12718579
70865552,15660020
60782362,12493376
63007161,13622919
73655612,15551968
80235340,14642629
82751628,14567016
83037492,12700638
82901322,14715699
84349548,15207761
82431528,15590975
81343409,11333967
83611625,14251316
90624769,13959532
90826813,12748407
91464113,13140662
95914321,14909673
100701943,15368973
100446843,15851218
94042495,12245564
92129397,14891779
71815170,12729094
98379154,16628998
100507822,13144282
107880264,12505267
112538693,15416250
101399817,11940340
102264301,14950589
99384153,11711559
102442318,15793527
102250878,14733509
101547431,14437619
101865816,13117730
100691598,15313198
104422820,13529992
103188209,15182672
104046414,14148465
99166047,13130995
104659647,13646029
100769115,15632985
102308623,13535441
96108852,12171777
105582233,16071001
105508676,11462025
97773051,12867828
86648116,14859686
64309466,14478245
63807673,15858086
62603094,15053318
61212457,14135405
58317537,13958986
57689731,15253680
60072993,14120662
57331311,14528540
61985008,13795294
75721790,12974291
76193532,12690739
68937878,12319103
69712711,14090090
68250267,11952598
70552811,13073010
60572642,15581529
54605286,12120296
68706631,15983021
64122036,14570484
66472894,14463518
62461347,14887923
55830192,14725297
61073113,12905256
58225587,15480836
64153758,12874486
77950918,14152876
81677679,11918806
84978872,12805937
90930106,13498975
85378898,13091256
82250710,14176887
64348138,13112720
86494523,14921064
93977914,16787450
102176451,14119231
95948654,15939049
94231339,14794511
94817754,15513954
98743010,13612034
105117081,12991527
112183217,12975451
111493854,13404591
113274019,13423633
118325545,16476242
122858671,13148052
115430321,13587353
107026137,14375321
96119110,10910192
100806700,12405041
114640468,11890793
120778517,16497450
115952791,15144833
112538461,15374293
116755723,14624982
122753655,15643311
121534456,12413933
124394513,12572222
128272436,12448393
132911459,15598988
138008199,13151576
144125771,13483002
146882917,12385388
142154620,22568692
148904230,12556668
136650929,13597097
135859238,12597963
151749677,15116777
153168742,15806469
151811562,12603077
151228978,14062603
164638471,12312058
160752673,13246129
156073360,15081886
149063466,12468374
145892143,14549944
135458088,12785384
124708766,11305023
117536583,11831232
131223385,12342699
132244047,12947048
133467504,14132301
130890712,12807512
126074176,15262673
