read_ns,eval_ns
13502399,871251
13270798,837042
13286711,884502
13115898,845476
13373884,893052
12465413,829973
11738269,775296
13192994,869767
13211745,854410
12106308,747520
13117049,839022
11499742,733186
10511716,698112
12939454,801324
12535929,837677
12108590,808178
12660725,813653
11893186,811600
12672600,823444
11950633,816939
12025842,829148
13271069,837790
13077142,842343
12856464,847535
13181301,872024
12849742,875675
13419306,876998
12280701,773927
13071049,825293
13171298,836325
13126813,866990
11991349,788447
11023457,737411
10477236,672366
10369290,645602
12308017,824995
10224960,664914
12772777,803557
10253418,661812
13180887,877185
12967792,836239
11465730,740555
10303457,695874
11787689,753778
10166633,673222
12754718,845405
13203565,852282
10102386,679221
9669312,660260
12537841,799399
10811995,694033
10064719,656568
12485637,777951
9650942,624960
12754411,845431
12557133,813465
11593121,735752
11979177,775589
12734517,853779
12081076,768286
12842056,807935
12000231,794394
12048194,780393
11023342,714303
12468111,793680
12840132,804674
13032721,831270
13095921,840361
12513399,833740
11867088,780421
11582209,759895
12420094,821600
12871663,852426
13125170,860961
12682069,824507
12558035,816408
12000312,775228
11655201,755828
11186732,713100
11319436,712307
11274319,710692
10122681,664547
9748250,631743
9316659,606273
11854218,757177
9831214,657618
11701761,759538
12252648,854210
13165988,868901
12002024,792821
10647666,724162
12685276,847226
13137576,888232
11671456,778621
13045473,840021
11425659,764366
10505354,694733
12639654,832811
10795080,728665
10088120,684764
9462747,636987
12258079,834659
12587729,862279
12585042,819062
11769012,810185
12979717,865854
12994817,872962
13153030,879521
13021003,876865
12473733,810593
11992298,797880
11205282,749792
10349545,694773
12458086,860288
12347293,805769
12992678,862463
12208292,812064
11526030,782438
12323587,839806
11659704,767687
10692909,728826
10146903,691184
9482294,639201
9022902,610740
9060389,593162
11685012,807510
11404244,736497
10946234,714593
12418101,835066
12852146,834962
11636369,806330
11586630,798940
11116110,767101
10779272,735239
10783821,697214
12218213,854630
12830179,864765
12391426,809588
11714424,779709
11510775,796542
12792273,842942
11742291,798436
10735507,729227
10314742,698768
12016171,757907
10518030,689935
12531662,809776
10806005,711781
12755419,818620
12848965,829230
11438371,769267
12548673,860120
13304567,893643
13099083,877676
12411948,806862
12002170,787904
11611131,750892
11101927,715851
12754853,845097
11045156,741531
10558621,703818
12458274,787273
12705272,843194
12031613,772614
11050097,728323
10451523,686589
9771090,634725
12210434,842652
10288200,662003
9523579,626676
9166246,610860
11565811,799617
9927408,624668
12296931,768605
10047178,659422
12527304,808023
10175095,692261
9706435,664228
9320991,629165
12344007,822673
12001569,781039
12704893,843088
12446055,879568
12450173,825512
11988071,792910
11539917,734206
12931856,826603
12349647,814515
12710827,848361
12085605,821179
11375995,744461
10529878,688657
12531660,845145
10881466,713332
12567582,827305
10808648,715575
10312319,686077
9603603,630758
9319677,598680
11601847,776596
12516196,814687
12112282,859208
13328946,874990
12875935,836071
13373880,858376
13280855,860017
13248247,854731
12523617,833829
12424578,820806
13346511,859579
13078260,821911
13200635,848039
12677064,796001
12399771,808648
12086011,791871
11328866,754623
12772252,832253
13286753,861353
11422751,767172
10707739,707801
13004766,831521
10988601,701099
12498309,823700
11011422,704196
11898632,767153
12542394,838208
12752365,801947
11879176,771712
12591581,848249
13210269,834547
12373504,838720
13336697,841297
12959645,840642
12359290,817192
11895899,765763
11374121,754675
12720004,803484
11776686,749535
10863730,730021
10321647,657169
10046805,643422
12202033,807226
12203645,801404
13193631,852223
13212166,839955
12937362,839420
12101100,797136
12595619,797497
11966355,749259
10979521,715759
10564405,674528
12352487,835932
12601757,844205
11131759,723666
10262614,671747
12344201,794771
11054404,703193
