read_ns,eval_ns
47213244,566869
47245183,606579
44264484,660712
42219964,633046
43109224,626255
44418207,669707
43628024,620060
42000998,639875
44831340,607753
42763364,620778
41639870,597479
43666237,634361
42203440,596862
42290037,607818
42812119,656407
42985257,591797
42869521,587392
42783933,626954
43105737,571161
43491940,548582
41650295,540944
42184118,568974
43635301,592117
42663287,632261
43652994,584323
42916752,579084
42688470,628587
43406957,600367
43178349,616007
42706396,590468
43196704,680975
43420289,600112
42639413,603861
42358947,602244
42717095,601532
42762765,601587
42777362,607570
42788229,588730
40608827,593218
42034402,602867
42216573,616354
43555066,599946
42603061,648208
42130886,612810
42274049,632767
43851618,596817
44131014,654800
44201321,602541
42581490,685198
42505900,593705
43115846,623540
42754310,590102
42144937,603860
43099599,607778
42505690,589363
42865458,614844
44528209,617955
42788021,653693
46055417,583294
42477315,622586
42170178,586592
43110554,537254
42705056,524675
42967239,540805
42909774,636620
42941123,623368
42283297,569019
43307892,516022
40550307,530296
41583498,519080
42240813,610079
42379942,655028
42179201,632948
42952081,661571
44022531,627571
42547752,588624
43105642,602406
41975462,641443
42420724,604165
42572486,601629
42794012,589096
43447525,600913
40450262,591393
42272757,588220
41503643,638832
42687389,587847
42725591,584511
42617899,616449
43213166,585793
43890628,598359
44200730,593956
42540546,673887
42511990,661777
43225919,609363
43901972,587243
43405840,622315
42898569,601303
42350023,609876
43785507,594430
42744813,599547
44037815,589472
43727256,588070
43087372,608647
43414210,585945
42569491,595925
42716532,596878
41155087,585992
42168596,586432
42892071,579040
42198171,573791
42802701,575455
42961675,614209
43795171,590883
42495727,615460
43026718,581025
44362168,606785
43703609,594433
42699416,609685
42719864,632689
42652412,594034
42763917,580688
43974573,606045
43485230,595563
42268095,604078
41931089,612835
42595720,582449
42323998,630001
43501411,594819
41782441,586625
42555048,612102
42719990,582884
43554116,579121
43712235,621554
42438648,599066
43163810,575845
42564668,595483
43550904,580367
42806641,600226
40765073,586827
42211657,602750
42858507,592803
42535777,611265
42866189,587725
43667436,607781
44081362,608653
42229168,587890
43103618,613785
44491616,663789
43693176,615506
43296754,609487
44125852,609249
43417501,609455
43897655,606360
43707290,613186
42993599,592783
42420969,621749
44804701,606553
42487242,612499
43932224,614947
42473080,602109
42672864,632438
44292895,664585
43299576,633940
42883305,613707
44240447,635128
44763368,631866
43590405,603422
44617221,641283
43492393,632373
42015514,649454
43859368,601561
43665482,633810
43216458,603648
45119656,666319
43818252,621801
43903488,631276
44400921,614005
44443389,623591
44713957,649425
44489857,607827
43341622,643507
43239936,615581
44783689,632955
43773909,619547
42690982,593197
43577584,631797
43593528,654039
43223171,629981
43135304,621475
44257308,644754
44680224,606954
40762198,601262
44608283,602806
45034785,619004
43712350,614796
44079818,609508
43558394,602981
43424674,607277
43268675,596079
43332232,634548
43235405,601510
44098378,638344
45170590,603532
44787678,645271
43235925,623000
42514505,593358
44171558,649448
44712796,617468
44425134,604743
45060070,619512
42840049,619481
44188575,612001
41123417,613573
43386477,598958
43461059,628440
43452082,656074
44574905,603956
45115330,619567
42949855,620544
43486339,621884
43133244,654336
43973807,613570
43040146,627852
40876890,645111
41503880,602414
42928514,613641
43389077,628473
43466034,636460
43809832,600979
43466809,631096
42495548,606063
43366821,605622
43938359,592124
43087464,620195
44134264,610494
42926391,604766
43095796,680791
44385303,606264
42704349,626886
42966929,599504
43380255,628236
44119926,611168
44464876,615893
44087196,603021
43501174,633308
44007467,663392
45135627,641399
43504450,593003
44349657,619532
44231288,606805
43079010,604359
45011210,669934
45468173,621758
45275413,613134
43493742,610817
44678566,608197
45712578,620653
43733023,607856
44094476,600335
43868508,630413
43290156,615128
42931208,604725
43622336,609097
42233530,648212
43826896,614375
44560384,605313
43614562,600255
44952804,620059
41819871,664255
43404456,609809
43500526,604672
42236575,616471
44350147,603099
43121928,611763
40934575,643483
45009790,638327
40551734,622795
44856822,642164
43481737,657865
43184884,612430
43532517,632249
43293705,619624
44263515,648506
43935950,606653
43131543,624728
45088945,600421
45104799,665369
44318218,604898
42640498,604666
44392573,618494
43787958,609766
43581188,622417
43456045,604321
42422483,600622
44128333,605679
43657671,612453
43851849,595852
43929448,608274
44340301,634008
40863580,657764
42324868,614555
41433985,660543
42927213,615509
43630107,620908
44171226,601738
43542303,616781
43043042,601982
43690565,606516
43217758,647503
43105557,602042
43805116,612195
42227573,626138
41413287,636967
42849402,612533
44960913,627188
43456888,600871
44305822,623589
43492660,645421
43215319,602635
43644919,600925
44473478,604270
43624498,604964
43767426,622732
43124657,608571
44059625,786012
43642563,614281
44223974,647399
44051994,611514
44282223,628492
44057571,627692
42903926,624691
44281649,605379
43710457,612651
44710215,645121
43159388,602843
43886285,642381
41840187,596171
45036719,643085
44870705,621606
43163111,605817
42908730,610970
43816923,649514
44374265,614108
44743471,596288
43515462,626074
42051802,615830
42573512,608724
44102833,597930
44375877,630233
43112705,588315
44970348,637190
42978042,608386
43046742,598665
43231316,592319
44795858,636333
42984585,594656
42650821,621266
43722684,599046
44947618,631714
45149166,657377
43703337,618200
42739405,631599
43450412,622629
41895434,622468
44595883,605026
44415264,615280
44752642,623422
44035921,635474
43183626,617046
43959693,655101
44315678,626152
42804467,614956
44697177,635855
41951648,596529
43014167,638630
43852033,612966
44212333,669586
43475756,618593
42225075,622967
41149244,600506
42599189,624161
43693425,610320
42362624,591918
43069904,628534
43393246,603170
44020392,618711
43935872,609171
44476587,602578
43385421,643540
43156024,605989
42903082,617430
44310324,609623
42681368,598210
43714742,617748
43767646,632762
44984496,607174
44241702,607009
44572190,618166
44666842,634097
43619560,647002
42943775,608669
44035691,630514
44615543,634979
43673605,612511
43883049,623726
43594978,607768
43711639,656024
42733373,608455
41650976,632043
40815910,590044
43038713,644977
43686248,627859
43611214,602946
42994955,644399
43603813,610313
44772549,608039
43835401,618677
42954749,636717
43504944,612780
43933375,651867
42947277,607251
45405572,627535
42787597,615103
43242755,640052
44583091,621226
43084021,616824
44517990,602741
43144086,627862
43891638,621429
40513565,616879
43642783,658239
42279998,620601
41086799,601493
44890011,613143
42077054,602010
43195027,607346
43912652,661891
43990477,623780
44280628,609615
43550244,633317
43851656,608790
43774425,595457
41761433,607777
44776074,616680
43380781,593599
44038811,619450
42894849,627418
45078983,599818
40562548,593224
42912813,628731
44147495,660695
43183445,618677
44758539,618078
42995520,605385
44484550,625365
42269832,571886
42624607,625774
44709497,605725
43553457,634692
42986431,582261
42348031,591701
43873621,615002
42819205,605565
43475952,590801
44760226,614461
44136170,659809
41023709,601610
40327795,591631
44652480,618112
43805705,622918
43490486,635671
44418701,617103
44285639,612250
43838206,619713
44009740,631728
42729911,629669
43208675,618694
43920061,639951
43809530,631234
43256049,650751
44174327,610125
44097258,637313
45210512,655452
44861043,645147
45303785,616692
42802740,635179
41183859,615563
44952203,623528
43234783,614163
44234706,602572
43967663,628547
44158648,645465
43697015,614962
42047645,596798
44252872,650704
43923768,611027
43805364,653434
43787504,611862
43719779,619518
43748836,559624
43868536,636755
44122712,623191
42252149,606782
42917900,630198
44610060,619150
44499530,656973
42039452,643801
44010997,617033
43440742,625127
43473561,626766
45776569,616821
44419791,640978
43369411,615893
44417247,625590
43912264,738549
43771446,631039
41016818,619842
43404121,609995
43675175,642605
42472102,612977
43973412,622856
43841839,609042
42664738,596311
43512372,587449
42568547,597772
44322593,633295
43435891,603735
43542727,603001
43417650,618038
41832237,648452
43308241,606263
42488868,639155
43905372,651352
43565190,619276
43063316,620694
42378318,618279
44693181,630889
43193924,669367
44229306,604780
43809087,639389
43395205,629543
45588073,605925
42865849,618900
43954416,591435
43761729,578474
43999975,592421
44482138,594771
44755521,618746
43642508,616300
43829054,633839
44506165,598347
41797739,615738
44048176,631244
41867873,626971
44045280,599596
44563971,640522
43452702,632544
41893392,604440
44265964,648114
44252597,619467
45517896,623973
41302254,596117
43136362,632440
43157687,603872
44403141,614858
43289503,617108
43200308,628283
43076994,633194
44291409,643269
43393297,632971
43163216,657405
43649437,612269
44279838,673453
41604029,632172
44423910,617242
43380754,616383
44533422,643406
41923213,588381
44522631,614997
43286311,645388
45519001,620795
43394580,609560
44431276,618620
44705510,660788
46257577,634809
45297950,664025
43328932,616958
43890545,582118
42844139,639581
43827950,566937
42846335,571051
43615885,631920
43634874,617099
42135801,599307
44799359,609128
45191981,650679
42788099,698148
43596785,628180
41858102,596469
44215843,602787
45072779,634057
41550419,602666
43094200,629095
44062456,627873
41550968,603420
43684454,633081
41141290,608640
42234695,632427
43267511,617342
43740229,606267
42982231,623967
44417381,615973
43770929,626670
41937996,595623
43258678,639119
43491178,610881
44126826,604565
43805861,648203
42861412,597388
42466070,633175
42563197,620334
44401535,602704
41493074,637196
42066180,604298
44188678,621166
43514331,610342
43206372,605381
42468930,636448
43469054,590608
44219927,604305
43677721,642019
44169087,650353
43264606,604076
42589589,571868
44032650,646247
42494168,588767
42828243,612963
43963318,619508
41920373,633031
42134566,608216
42424677,637342
44743800,645529
43535621,624659
42283971,610506
43373530,660515
40828012,611464
43754296,649748
43032340,611887
44208252,600699
43470350,626152
42454651,612860
44994079,611141
43525962,607957
41735084,636557
44362885,635811
43983054,636167
43464713,611072
44178204,633171
44599755,640586
43680394,619436
43070604,611422
46148989,647019
45319864,645445
44722515,614890
44519557,610718
45244544,620507
42993090,642512
43946167,619484
42916507,616411
43497904,607355
43431562,611222
44940030,636657
44441984,638130
42953747,619126
45430859,608377
42654302,566010
43564701,612499
43863113,641732
43674339,589004
42915637,604502
43302020,633897
43253626,626006
44063545,584629
41335739,633553
41700130,638999
43110642,618677
43538153,631899
43956396,621724
42587366,599418
42631571,639376
41072619,620205
41945738,645514
43679995,662757
42048767,625725
41635080,601610
44590910,618680
43716371,613177
43763346,609621
43415944,652883
43283309,607189
44383828,614669
43078646,608680
43645488,627040
43852642,608885
44203991,610652
44738607,767563
41924157,655906
44066177,631524
43130204,639132
44545077,634285
44482155,619527
44976359,629270
44606209,628266
42165385,627306
43058708,607891
42991928,624374
43022723,651145
43595421,629124
43997197,613381
43174710,622277
43759863,638752
43193226,628944
43478954,597816
44829900,626633
41713814,614294
44288840,686792
43071936,641348
41007394,632383
40937598,643313
43928626,614008
43686056,615440
44130322,627644
43150362,619719
44552313,648222
44433800,625522
44380538,646110
43921841,625445
41796642,627002
44958479,636342
42001266,604395
43573937,619767
41799979,614070
44329296,600172
43619504,605433
41698924,628283
43847515,622056
44284745,608853
43158046,626790
43869874,647416
43168688,607260
45452281,616794
43249846,620028
43122812,623966
43076618,628634
41461202,628902
45558863,629220
42090261,626823
43297768,608918
43496654,608200
46487581,660795
42128661,653083
43799767,604826
42292363,618296
43089058,604771
43523934,661156
43595033,651569
42854066,628374
44660392,611434
45571543,602589
44115530,675257
42131290,605465
45015496,664882
44735867,645465
44350587,616766
44200023,634492
42368434,605012
44122889,649237
44116837,624857
41112158,647500
44324861,615844
43526512,648405
44501936,625406
45755944,635530
43240810,605614
44536115,638254
44832021,610330
43582538,661671
43677320,630739
44719463,595935
43695589,628968
43161649,630957
44455369,613619
43074241,630302
41629264,649879
44032701,613922
42998314,609105
42336016,631571
44380379,636717
44849799,638906
42759603,629359
43318380,591461
44338309,626910
43380645,639299
41642956,647894
44003367,624431
44688966,664086
44371152,631795
42909818,586138
41824296,541347
44779895,622641
44466125,583145
44773998,610445
43950084,623774
43488722,579718
43818401,627501
44860131,684840
43719924,615729
42834665,590461
42014498,641304
42797607,604602
41948989,617840
43600654,634040
43132447,618886
43836743,624342
43959153,644015
44099249,616598
43318090,607624
43870013,611465
42581300,644022
42590162,629767
44239494,641101
45046413,641813
43461642,629998
44402857,649441
43688012,619511
43856828,609646
43892011,632956
42166916,625430
42235682,628030
43286467,641983
43807039,616572
41773663,618756
43379061,617751
41611403,644232
41663364,619533
43492369,642648
43429037,638137
42700685,641856
44749214,611084
42472691,604634
44473186,741250
44996687,631250
43517567,588406
43664036,577038
44035644,563392
43973109,568094
43241056,589852
44270819,659401
43961344,610603
47313920,689173
45429624,562538
43883081,578713
47272784,657273
43564120,616981
43683145,608859
43965418,606043
44742740,616794
43178848,638708
44594712,662596
44294290,632038
44020872,593916
44693098,642852
44748756,637365
45569190,621667
44254454,620782
45415299,633402
43948296,599075
43066765,627790
43483740,621810
41888509,613793
45203187,639377
43781797,652245
43130973,618947
44890332,621083
43387152,634876
44127806,652762
43932803,663225
45150501,621716
44576359,622534
43840675,634375
44148661,645742
44048908,614163
43468008,652331
46566927,630233
44528883,642333
43210251,610757
44274337,607237
43478167,584608
45126150,651171
44166382,657962
43898560,613851
44074128,647082
44004480,639427
43533810,640172
42415777,628652
44164367,617179
44949216,625860
43546283,612439
43578507,611061
43359250,620438
43568556,598404
44035372,598141
44621462,650761
44757421,631795
43989495,635471
44774920,622826
43266481,608987
43643172,613744
42819235,696294
43798634,605481
43313676,621850
43580160,612653
44696675,695836
45933992,623480
43832257,586774
43836605,647572
35496706,619084
45258338,665286
42816261,620347
43785483,615747
42236862,623512
43322870,607808
45430930,611473
42336630,622208
45852933,600779
43581287,627100
44249428,614721
43670264,627701
43372603,622081
41559501,646447
46093021,627922
44257034,606607
43643633,646326
45297505,584233
45548663,645632
44326163,593880
44711642,635543
44031643,652986
44757130,643900
43562609,601483
43391966,635632
43443223,625577
44896603,668159
43955116,607549
43796526,653702
41039569,601112
45527135,603526
43676001,635167
44244000,643236
44527981,597838
43405899,619977
43497736,649863
44641957,636142
43967927,652772
43931682,654226
44901892,606667
43428062,631190
44194672,640623
44129492,613556
45530927,641111
45083590,606874
41040764,651563
44462519,602474
41667449,623013
42019994,616612
41827997,645237
45097563,631839
41338565,614332
44880015,591714
43645652,649396
43798792,609209
44442290,608013
45137907,621311
44096217,598287
42911549,623027
43951196,605080
43393876,612011
43002302,574984
43172024,625904
41345217,600426
44034287,662887
41924292,623013
42114334,625564
41969783,591731
43335874,635411
43679114,630353
40787997,593545
44582870,607289
40730018,591368
42363381,604422
44596357,615285
44380215,601784
43504671,592493
43859133,592227
46305311,642063
44907272,635918
43733028,632069
43807752,612375
44718632,624757
43351148,595321
43350740,635451
46368319,626682
41790634,621741
43868199,606794
45115232,596105
43400739,598322
42517693,598316
44630728,604039
42647054,633005
43836605,603526
44418668,612746
44691994,640957
46008311,602859
44935542,604247
43491227,639818
43986050,581571
43548454,619715
45264534,595041
42895842,634020
44056428,604147
42922160,600968
44240401,601441
44263172,638710
44325067,602812
45290831,644486
44668087,637987
44308974,651155
43636593,637171
46463034,621031
44678360,621716
41268343,599302
41199302,640573
46145829,615042
44088846,630829
43528188,636586
44612118,666776
43215725,582667
43497267,593880
42026820,653341
45972062,616781
44958981,648883
43725931,609331
43787725,615985
43780179,640579
43640221,654740
43347963,666439
44029856,610635
43048407,601792
41010533,607470
43200012,624449
44347023,626058
42108824,605024
44635637,638528
40968312,607790
42770416,642581
41241452,619098
46071147,663939
43648755,616362
42557411,594670
43363721,616989
43074930,614423
44051402,615214
44512822,606624
43520480,605075
43746455,661843
42862560,623881
43875713,640804
44679134,629403
41145827,576665
41551902,601839
41359464,619187
42011055,644462
41231433,588501
45249637,666339
43837356,667612
43802991,654311
42830690,618319
43638941,617084
44132097,603611
43155008,611239
44631256,617990
43362497,620071
43516384,654921
43551359,628429
43849845,590826
43637786,620573
44668288,634676
44649306,612176
42813340,635828
43611295,624235
42587530,626398
42412560,723415
43044680,625522
44272621,615088
42609394,586321
46383424,642795
42249294,611574
41664023,614427
41215139,630763
44315117,613718
44693839,655042
44529622,613893
43888267,604703
44672240,627572
43508124,609203
42804706,597227
45237057,635453
43814177,654090
44102300,652037
40946842,639951
44058925,618431
42792781,602571
45048532,609686
44333165,616488
44039915,623740
43432211,634231
46966400,657771
41901273,613864
44540558,621624
41323015,648716
43925608,602677
42236812,621978
43063098,606535
44397404,606458
44576662,603491
42189911,640002
43416888,629525
43222759,618616
42573735,623138
44520101,597993
43842113,643251
43941710,639811
43025259,680726
43486247,620607
42488850,624316
43559261,677982
44899555,600727
42861854,658599
42751616,635486
40980434,626168
41282986,638635
43797021,616256
42129569,591525
43002070,598373
43644243,597234
44412098,624153
44577544,602784
44879706,585363
43009916,626874
43316435,612112
43461544,558860
41810778,543134
43552077,615623
43618702,649438
42441688,619014
43762554,623423
44294645,572437
42935680,630746
43559924,611124
41924277,609832
42488137,621393
44312560,618086
41978787,632349
43056711,610267
41389150,621896
45618478,611313
43327209,645435
43745987,625744
44249585,618046
43270640,621858
43891020,606997
43364313,647944
43463506,625921
43994747,646003
43045391,635838
42597450,625078
43669652,636453
44041064,610898
42045654,621466
44438844,608638
41658139,641669
43674309,642111
43606439,629649
44812273,628924
45082015,627672
44465104,620876
44124129,608237
44189299,606558
43271507,575021
45761679,640042
43603234,576144
43340647,619842
43575385,628952
43929930,624926
44124688,610949
43285645,595546
44434632,635945
42790248,568490
43424813,597689
44174357,643350
41895223,624639
42661610,638257
43097820,621316
43523657,608910
44350282,624250
44589307,647409
42944833,622391
46509818,645404
43594299,605625
42107764,617935
42267224,611308
43352561,623912
42796938,606343
43330201,630093
44075367,603841
42403190,595727
43594882,622760
43215199,619355
43265461,605644
43219625,632825
43793058,615595
44109063,610689
42955618,619234
42518301,618920
44244234,634793
43952124,610316
43883569,633636
45158299,697621
44148695,602403
43024194,634678
43116037,603308
42451148,624803
44238149,619029
43520840,639658
45854513,622087
44127956,635395
44268446,615388
42444015,585373
44016535,662068
45846541,592021
42710247,622299
44298161,614862
42304255,630027
45350204,617096
42613039,642251
43851825,651416
44695794,650938
43229030,640693
42909335,635872
44406721,618625
44442770,634154
43962059,615297
43692611,604646
43902210,613516
44063270,628730
43136017,640142
41865717,603265
43495793,616448
43566516,603795
44461966,620979
43133569,593250
45808976,606384
43105468,623325
42848873,617820
43687758,588747
39797573,596391
44272079,640509
44373665,623715
44199426,617270
44221823,609202
43186197,634956
42506207,602039
43157221,616156
