read_ns,eval_ns
178558006,16535123
179388729,17039351
180788524,17003484
180445508,17697182
180026002,17960954
181188458,17507410
157065660,17301114
160135155,15913451
171562760,16264492
172738970,16319560
180704549,16355554
181272854,18536805
181923321,18421991
178341152,16461222
198478335,16766960
202903847,16622809
203496293,16980606
209610736,17012995
209521649,16899339
211656133,17295649
210371473,16874576
205940532,16684466
172562023,16081480
164942202,16236347
164347295,16312512
166675446,16512008
190589197,15759655
194371734,21911761
192173655,15996737
188631654,16430879
182084232,16548070
174937088,15652851
161980826,16402065
144269038,16135336
150982357,15207756
158485003,15889120
160283526,25103040
151029989,16027131
144092494,14911334
168879213,15917052
180910398,17855581
184135614,17219612
191175809,14850694
195620674,18026836
200637753,16165912
201398315,16479416
199111355,15701447
184511961,15935801
185561376,12922387
183839185,15608131
179805448,16172227
180571545,15938330
188532699,16266733
191461464,15216145
199031174,16712090
205894217,15518318
209206111,15943990
209473650,17007859
206760593,15582984
201438001,15710649
198439089,15448544
169095365,16165316
159832572,15009757
177595228,17593950
180931041,17186020
185835765,16661513
182910623,17026550
181019649,17783448
174053581,14674006
167278034,15100065
180421658,16269476
184824723,16555585
186458446,17035866
186501647,16328233
193044124,16627434
194081683,17724421
195183867,17514528
188965573,16077186
175647603,10689066
178711274,16261051
174808372,16383650
174134198,15851498
178331765,16010032
179945787,16411589
176994269,16811527
199212697,16220662
214095985,15811283
214266342,16981133
222902965,16327970
228557124,16644194
232594389,15507881
234247805,14597736
231873210,17174420
227772666,14097013
222896263,14848291
196845718,16580541
192569873,16120877
191856776,16424223
194450014,16452064
194248679,16648613
198768462,16387475
205837033,16123448
206750243,15623848
209603516,15628996
224202282,16994152
226843484,18349495
225280031,16479435
221873522,16455322
211116516,15730541
207959180,17068983
203038511,16031690
184134056,14855554
177474764,14847996
177138588,16779727
185193445,16805778
192372579,16575757
197805222,17073327
206305489,16381950
207728716,17683573
212386677,18208461
207597107,16692220
203330035,16697138
203609085,17769799
201312837,23143922
192591295,17610522
192450703,17312350
185014949,15355471
182101227,15822679
181637283,15735485
183660078,16345237
199943419,16525748
200725569,16337803
200583955,16536105
196327879,15086419
193899450,14819423
189769398,16266171
181396724,15469944
185929388,16544932
185983219,17299406
187036720,16432935
188335435,17938178
186665762,17679057
189743854,16927244
181915087,15979488
168625835,15722624
118510603,16652316
113301216,16323129
121261145,16665212
153807587,16182733
178923893,17738440
180322411,17094255
180688498,16884414
175253469,16908063
173793462,15899840
156904137,15380240
150532872,16081391
154739015,16444902
153643483,16706167
156320045,16293265
168652061,15619137
171222346,16071421
181100149,15637330
190362981,16966903
189465683,17267372
189533747,15703631
187143461,17021477
185127559,16261795
185156040,16218842
180122258,15925499
180657736,17351495
179009288,16347777
178427049,17905938
161253698,16200876
164552353,16567876
164791516,11786842
181557004,17971551
183160463,17082484
182912994,16906017
176893456,15356439
173126676,15126905
167335471,16622239
160405661,15055802
171257501,16031178
177761915,17212924
174896638,18205126
178770685,16546803
176200930,15527333
172853017,15636657
165155460,17682144
167465823,16036395
174638204,15272463
187288781,16544928
185495537,16447012
188047033,16859857
181424937,17080673
176303417,14910884
163349032,16472712
157610272,17015282
167125920,17407986
173389845,16976831
174490072,16763134
182893009,15720031
183380864,16621132
181076751,15947561
177395732,15439842
170876141,16372508
184092444,15819620
196266637,16962413
208419644,15262137
220463785,16172440
230955169,16363196
231971209,16917284
231216005,16657726
228736595,20844450
212400850,14338567
203781165,15128939
182168328,18130064
168920441,14895630
159963570,16213055
169612039,15460989
180302544,14881461
197940563,15877674
201827385,17402797
200433544,17749573
197126783,16798307
191794358,18310397
178471295,17051487
179274109,15208686
184269038,14946156
186023378,21394025
188556014,15509173
189776024,16274268
180724333,15536956
171068313,20106340
169195409,15844345
188470097,16312935
193905526,17406836
201307644,16429450
203216664,18109317
198673321,18649237
196352387,15822677
192041455,21683549
176497912,15419418
136023367,10481976
144418667,14254628
161835953,14885023
170758855,15198538
181520417,15491742
180273551,21211145
176450378,17071141
161654869,15575488
162596108,19004971
113287589,16119365
117279307,16573983
141661302,16554224
144207354,15481262
144031632,15292410
148995627,17236670
145671202,13911837
150763064,21419540
136152562,15732959
137788999,16384662
139311526,15600698
149955699,15449834
152374083,13561468
154406166,14923561
151944988,15121750
151686961,15148746
156273574,14975607
162932824,14736727
165487557,14885428
162977369,14480661
164011320,15422117
161301531,16036243
147461882,20544867
130806649,16830256
132343121,17055710
137107269,18591542
137217640,17318533
126344740,16053554
126335724,15904304
129906431,17111626
146204750,16115234
145371438,16521731
