read_ns,eval_ns
42746314,787376
40678148,747712
43377408,753289
42514123,760663
41935832,770931
40262751,754419
43695716,749001
41330784,750527
42722568,762322
41093463,784752
43644502,746799
42546269,773286
41932807,809275
41380639,762917
40395109,730038
43954321,735546
42273823,787094
41233908,756548
41912269,778805
40382315,790439
43932800,749778
41807892,740280
42411646,797684
41778130,754337
43100858,742880
41585770,776910
41604422,745738
41716662,746341
42389867,732348
42636727,750441
41485092,746884
40158917,747609
43785644,754781
40985243,752601
42437829,774107
41498019,781542
42568217,731410
40114389,742711
41273584,767030
41070423,761758
42756203,721746
42820711,748809
43014265,773924
40322016,755672
40087196,727767
42652441,755663
40872801,755083
41483909,776813
41607049,767938
42178944,735811
43633862,797737
43272919,771032
40065127,742597
44400166,744857
42489140,794506
41400026,818130
41612430,790376
43777866,735331
42839224,819171
41882779,760486
41223158,728079
43236238,775881
42050737,762634
42875354,766131
40518814,753348
43466247,771918
42199593,806034
42872202,781213
44360665,766618
41903190,771647
41852769,813849
41281506,755009
43247218,749522
42818566,736703
41350289,751052
41296231,744839
42933301,760431
42925310,797981
42211044,745974
40677413,753222
42379287,742535
41729591,751638
41733826,752105
42100688,758526
41513925,798673
40383499,741179
44113542,741351
42852808,792468
41939260,784154
42072450,751828
42649251,738480
41652706,744767
42961863,763980
43565281,788174
42211874,753256
43160979,792007
41809877,753386
39617460,736748
42664097,772376
41729994,760841
42393617,779356
41838424,741899
43960996,778692
40666771,752085
41434483,746371
41762120,786908
39568162,742388
43458943,749554
42231693,720019
40503008,760440
40740091,781301
42992628,760295
41727083,765593
41254751,808347
42987065,787810
41154397,741867
42774785,749107
41495594,747171
42241537,758017
42122126,792043
42983589,733074
41640363,761405
42615393,809028
41346869,741426
42846785,740383
42468779,761761
42828735,795522
42097665,744630
40863860,779811
44049036,718786
43856158,747810
42679386,762095
41916109,789233
42769256,744627
40468773,748752
41890193,742078
40489226,739338
40711120,743703
43141128,750814
40598551,752804
42359550,752510
42481593,747291
43366721,800506
42889261,769688
40492344,745735
41858998,755027
42877951,737676
43179804,789149
41996334,773296
41089442,726764
