read_ns,eval_ns
45092270,2041897
42422811,2035590
43356902,2129495
42601183,2200235
43148126,2114509
41145881,1866790
42665928,2034863
42254878,2119327
42831102,2156262
42217759,2121001
42552539,2113572
42644803,2128004
42475073,2230141
42569487,2140711
43555259,2201201
43972927,2241455
42873535,2151251
42734916,2131765
42263093,2140136
42541367,2128606
42625359,2127654
42726494,2122166
43210547,2222710
42295293,2107933
42290153,2135713
43325935,2247232
44505722,2120253
43058555,2259586
42890895,2234658
41921574,2279083
43013321,2266633
42573363,2116810
42850304,2136120
43112014,2105664
43920173,2089940
43387410,2252372
42962443,2224672
42627973,2116378
42163570,2116035
43936693,2129550
43548251,2084504
42893936,2087160
43173165,2115353
42231526,2114786
42514202,2066034
42628530,2127202
42120771,2104054
43954388,2188001
41895349,2106798
42094997,2128504
43511835,2128339
43984065,2115765
42486109,2270913
42941977,2106537
43667108,2250270
43257358,2129305
43195992,2230135
43338722,2194155
44177241,2120405
42653608,2115838
43855563,2211243
43797851,2200233
43360170,2261066
42595366,2266348
42222633,2112964
42273800,2240346
42492725,2230041
43696613,2125069
43730340,2214491
42392196,2144962
41971133,2179265
41716559,2135143
43815133,2124526
42221251,2252993
42683187,2218024
41770735,2138134
44336468,2127835
42618408,2238348
42999668,2109232
42780841,2146420
42500661,2269703
42447372,2228521
42524958,2101360
44094841,2239056
41954106,2122574
43714556,2107930
43681982,2206643
43065634,2109663
42489895,2142113
44324308,2114351
43225275,2256171
43169837,2107861
43370009,2103788
43136697,2247717
42270768,2137885
43917234,2131512
44061449,2213701
42208635,2228093
42565705,2107643
43056489,2114875
42780508,2235186
41748453,2108081
43032359,2246467
42374452,2102467
43302146,2236366
42729784,2134107
42819999,2165713
42483891,2273596
43647065,2115276
42529851,2148739
42074658,2134477
41845265,2136336
42715672,2093420
43640020,2243527
43530881,2149392
42576828,2121655
42541349,2144166
43483250,2128918
42540447,2306769
42236901,2130406
43126921,2216869
42944588,2148379
42493334,2107199
42590286,2251255
42177004,2128321
42336005,2120245
44048991,2135205
43035562,2142200
42764637,2311442
43329901,2210006
44624080,2113956
42738365,2238070
43646537,2123501
42935133,2175134
43000068,2226486
42364793,2121216
42807614,2104367
43418219,2139016
42717330,2144083
42251639,2119194
42606270,2111891
43420957,2215636
42958468,2104799
41934784,2121232
42795362,2138174
42469116,2103748
43171020,2261507
42487978,2116919
42491085,2242748
42308940,2264060
43423550,2129166
42459732,2114781
42735056,2138718
41901382,2100374
43353866,2114728
42450150,2088153
42271878,2106039
42582411,2204175
42477318,2096473
42729603,2105762
45047431,2361863
45129313,2260584
44957813,2188196
44949173,2250520
46325972,2279456
45845105,2366463
46196771,2217091
44711117,2182266
45080313,2334951
44803300,2250755
44831695,2225528
45107504,2189367
36265784,2248421
45677687,2201409
44848069,2190982
46600652,2244441
44460306,2251482
45875088,2221347
45451556,2315447
46298292,2211712
45284428,2206826
45574033,2241627
46022633,2245694
46542393,2213974
46076245,2208725
45739588,2231099
44864298,2338940
44719266,2408345
45261801,2318311
44959892,2236211
44932064,2337421
44760908,2182143
44551758,2206797
45773136,2206135
44339443,2340805
46442536,2216100
44723979,2252545
44916782,2258000
46622791,2260802
45174040,2246610
45327317,2248374
46447505,2239997
45504312,2256257
45246984,2310883
45890529,2257281
