read_ns,eval_ns
75190764,1532477
76384104,1601526
75139259,1445588
75367395,1587162
73915229,1481402
73741743,1600845
72425066,1513490
73850837,1607756
70427833,1467926
71515095,1564741
72355757,1258810
74223010,1632850
70533300,1178438
70532869,1479614
72057328,1440611
70471022,1516109
69892581,1085306
72225067,1301630
69662270,986444
70911316,1273167
70129421,1031248
69555457,1238108
69402410,1224241
68567763,1407102
70564230,1134552
70983685,1394061
70834400,1065666
70865332,1357152
70023956,958275
70910022,1614726
70554265,1014744
69585383,1960342
69438246,1109320
70538796,1231480
70544871,964149
71088200,1302811
66743839,1054986
70638705,1123237
66282436,1050793
68955233,1141793
68834642,1004914
68277242,1256285
65874024,1039018
67753971,1299376
68323209,971211
71136137,1226242
68603701,998008
65627863,1214852
67334911,999601
67580735,1126595
67230974,1004664
68636462,1205525
69137802,989450
67284962,1175614
70088241,981087
67221842,1156554
69223646,1049228
67490139,1159754
66702168,1147203
69301415,1272685
68804363,1004456
69186914,1188749
68212931,1009128
69926223,1215036
68796127,1751010
67328854,1202709
69208149,987409
66909470,1060623
69415315,1019257
68898493,1178647
66427574,975230
65313138,1113355
68911440,1047661
68774932,1136202
67342150,965916
70118637,1178424
67823890,1079525
68137308,1233984
68408015,1266211
67168246,1098049
70820588,1037117
68893187,1148789
67961579,1015964
68853642,1199070
70171074,1055278
68583389,1142457
68441653,959605
70547798,1056801
68085128,985684
69323685,1164422
68169679,986935
70554581,1262564
68450504,976769
68545737,1199952
69434132,989138
68645409,1312638
67893025,999245
71722425,1205845
67406082,1057538
69121363,1878646
65630923,1112371
67453956,1281983
68306591,1075131
69813344,1195709
68818898,1114960
67608420,1126905
67491940,1289426
68050408,1205011
68433770,1028361
69867482,1132153
67075657,1083014
67500154,1359822
67590293,994350
67337048,1150056
68615474,1024624
69645208,1107617
68962636,1188642
63729033,984428
68547649,1134180
72594295,1268760
68702956,1079871
67359059,1169935
69643857,1173384
67952915,1158736
66571370,1016537
70897289,1151098
69695294,1011603
69151104,1112209
67282698,1056930
67499836,1130217
68727036,1043969
67361910,1151514
69891239,1111662
68730127,1096078
68430230,1164298
70078387,1148381
65930658,959756
67104453,1094687
68894591,1149652
68923809,1123331
69224010,1034536
66740794,1127512
67867735,1094177
67549192,1212269
68847116,1159487
67530021,1039302
69393797,1019209
66797699,1086425
66840375,1031632
66871931,1021706
68438449,1057759
65633520,1140105
68346990,1038883
66606667,1309768
68190396,1030001
65583779,1165504
70522763,1063663
69373001,1161804
66525474,1103686
66806230,1180828
67002974,967704
67093566,1162038
69462394,1088325
70286594,1272106
70001092,1100409
67423992,1133001
67607747,1136320
67660592,1054588
68317185,983765
70601027,1209473
66950910,994566
67965631,1251961
66505817,1052276
65094274,1215565
69600308,1020505
69094798,1146138
68941965,994371
68280047,1153768
70759463,1027446
67480770,1122191
67738399,996926
66959370,1271856
67531846,1019867
68004315,1100385
68663217,1006993
68717433,1116838
66712440,1085276
69284946,1146645
67238112,1046241
68352404,1133979
66526529,1050131
66543789,1301929
67327612,996617
69854746,1225521
69436812,949096
71028578,1180752
66008842,1012739
69274007,1194031
69658083,1011119
71101803,1045360
67729916,1109163
66955588,1162074
68452398,1056044
68134694,1061488
69080432,1234068
68146233,1202774
68264687,994970
66196195,1094739
67779175,1078649
68712829,1272495
69471120,1022659
72793189,1128757
68315873,1130468
67295706,1138917
68779890,1090567
67239990,1222507
66953685,1083550
70270250,1068794
