read_ns,eval_ns
176472797,3619641
178012027,3633412
177809644,4225083
178565616,3724020
178214257,3699635
180337606,4364339
202350924,3233938
220467168,3273007
223304427,4671741
223755387,4809807
223821537,4230909
222641019,5018861
221854221,6802927
218328085,5097459
192603079,2746405
219075523,3772598
220981770,4058251
222166370,3410262
222319099,4683557
221336379,4009351
219565619,3255371
219437217,3137677
195412804,2989953
202356540,3440723
202502406,3523522
200993472,3513397
206735828,3161370
204630875,3278076
205349804,2942012
199858148,3270354
198898431,3904276
194975182,3300017
192243482,3300322
194406822,3545592
194607865,4130173
194923151,4309199
176566466,3269870
172609658,2916162
171618461,2809459
186412237,3417310
187043790,3452188
186668135,4308395
201900206,2952315
203669900,3434922
203441455,3556893
198014731,3501997
198354692,4938678
194534068,3455647
194866313,3233822
203965110,2959109
206211418,2846056
208360065,3075035
215240855,2835989
218547322,3069042
223283775,3396055
225607531,5434245
225926111,5335744
215797024,3453108
217524872,3976711
216486510,5056656
209867488,2949281
208860318,3123389
208105232,3710992
208698427,3433254
206347028,3457703
183383843,2904347
184074916,3014431
176566096,3378873
176634371,3231839
180096519,3147951
179945556,3585140
189636788,2885073
192560690,3063411
204094607,3201722
203899568,3454646
205864085,3607828
208514224,3385141
210002840,3250913
209570716,3192578
209836131,5353969
207948163,5224023
199178720,3049266
200845513,3183638
199052836,3283871
197737697,3033492
233178108,3135962
241299113,3626382
242992157,3300093
245322485,2867392
249607004,3949649
248978297,4807321
249518847,5658100
254377128,3359482
257814941,5305798
258420070,5308645
229726476,3088839
228491701,3425562
226487369,3439031
227997714,3240283
225093060,4830937
228502438,2953667
231258889,5351652
231574824,5084557
237384599,3139689
245764289,3744219
244651671,3461554
245838074,3540807
244218295,3259494
243131825,3372726
241010593,3449120
236883110,3663463
235128465,4646155
219322428,3027952
220065826,3657863
220652100,3632950
221799453,4398781
219936418,3823918
220618969,4452109
223242104,3274082
223476392,3267980
226584302,3089835
227646148,3214992
227386635,3429729
227873635,4214495
227445599,3628939
232601346,5255181
229700327,5253485
218021268,2591571
220272426,3047479
222971710,3046370
225046576,3442306
226448897,3231875
226566227,3674781
225740815,3270555
228486119,5333422
229057703,5131754
206426701,2997324
211029513,3572517
209108872,3242201
221323966,3464088
221518170,3854726
222449322,3697078
222295321,4734456
220954419,6817307
172417829,3173643
153120521,3135991
149751887,3432790
151851558,2683494
154260668,2916413
179012762,3123283
196239943,3260362
198930578,3405236
197818750,4676886
197636718,5697324
189049531,2729549
190011371,2732528
191166444,2919350
195037021,3405003
197050849,3281620
196353599,3690416
198366540,3611540
196107635,3624466
197286052,4484811
194277032,2814336
191219269,3612862
191580909,4098259
189098974,3675001
189070285,3442754
185975097,3251596
186182396,4137854
173173656,2613870
177300690,3515901
176603791,3435884
178000882,3497516
175949651,3423682
171637443,3119426
194747944,2845139
197594767,3423140
198617388,3502632
201050222,3400624
200592210,3304258
199583393,2698409
197332150,2909403
176161728,3168769
176640313,4514526
177039803,3200906
175114783,3543363
174750351,3539553
171286270,2976002
192162523,2961638
196250936,4672704
197475694,4181229
196947248,3609883
199167342,6152088
197181974,3659658
194251788,3502635
176853576,2965665
187133465,2798398
193146529,2809903
197419078,3495759
197420997,3687746
200052766,5013747
200369785,4873408
195714505,2887864
194365874,2946015
196903166,3377758
197456206,4376785
201637616,2791063
206553534,2983403
207083875,3057479
228819021,3498124
227952409,3443215
227004586,2475366
226986558,3485730
227601925,4140386
226328199,4423100
220276302,3161462
217175283,3484142
209430173,3792548
209291744,4077682
216829484,3442413
216565447,3572066
217039918,3402129
217373544,3748596
218902171,3892346
217354921,3924758
205229542,2950722
214779019,3092815
223005774,3927442
223001500,4569199
224117886,5093277
225333236,5704413
226990825,5127456
220301662,3548244
187628452,2903314
211311407,3015759
221372318,3087836
230407089,3847408
225447776,3730399
226143921,3933120
226537212,3758804
223687630,3417500
203933559,3088431
195479022,2941928
197447891,2923030
210045791,3467945
210226437,3496621
209348432,3570038
209517526,4205743
187254978,3487749
184823429,3417773
169930405,2844151
171913275,3322059
175555660,3354130
180169765,3423576
181700125,3616825
181383934,4415266
180530185,5435823
155518358,3341245
157025731,3187689
154494632,3340872
157375760,3677482
157862513,3269725
172455164,3529244
171906074,3483326
172502231,5349688
167835685,3252715
168891227,3488654
168445579,3117941
174731034,2979427
175747992,4279987
175664998,3734712
170307041,2976160
172378693,5666937
175654757,5636276
156996836,3544299
158754680,3575120
156306265,4184048
141384681,2687394
142629509,3325767
184820680,3341172
188980360,4393791
187065169,3640641
187290687,4869985
187402364,4591790
182852820,4565385
181314828,3379943
174208002,2675007
189665272,4489738
192464882,3660230
193441358,4286680
191875082,3561131
193058525,4270658
188168470,3541014
181897565,2992967
193714923,4484618
197166852,4641926
200269535,4140529
198572900,3645995
198737077,3856935
196728086,3593239
187497260,2850127
196571849,3437595
196254908,3855330
199535338,3338275
200296149,3449565
198622586,3473866
200119872,4564467
214780592,3278643
212923744,2968604
219029560,3008470
221466659,3593586
222528111,4437383
224482593,3805465
220872116,3454482
221425895,3183516
196396028,2801874
197382458,3153461
190865981,3136848
192703148,3545889
194736616,5114833
