read_ns,eval_ns
74428421,1154761
75882163,1631267
74996049,1160343
77307662,1411329
74871969,1126765
75970267,1847801
73454720,1321940
75796864,1393977
74916487,1320635
75160407,1376293
76251523,1823064
77371177,2277583
74961992,1203095
74014927,1441245
75714275,1503432
74929393,1296925
74089972,1321325
75052036,2089134
73622873,1423502
75679455,1322849
75267644,1219143
75738026,1407674
73542970,1301414
74958096,1378851
74867887,1137474
73926784,1541113
74317702,1312923
75643608,1286555
73703636,1147850
73947748,1387642
73643085,1083337
73045220,1221150
73930095,1184418
73729715,1393236
75767830,1209169
75678717,1280885
74908339,1255593
74182758,1336001
75565406,1214685
75878717,1247774
75287846,1833994
75692024,1330574
74640276,1252584
73859867,1356511
73662427,1206896
76162989,1370628
74978144,1050079
77008525,1455750
73246418,1342048
75722447,1368297
74993461,1306089
75358435,1372825
75350630,1230099
76205968,1370154
75679871,1249639
76541729,1526703
74581607,1338544
76035682,1420041
75544960,997243
76180368,1560941
75979723,657702
75351195,1550125
75778156,1372175
76021498,2312897
77185949,2238671
75712180,2199754
76672417,1350830
76788597,1399668
75787670,1305200
75979339,1366289
73161071,1284289
74823861,1685635
75494593,1300263
74282159,1413545
74726308,1216485
75488347,1405385
74520238,1154239
74796274,2098161
75510510,1185778
74291422,1452382
74936694,1239732
74669609,1400109
75166726,1276524
76365433,1828225
75093786,1279637
76949366,1439682
76413638,1210344
76974432,1718413
75331041,1346089
76597688,1320845
74123358,1134158
76374490,1316226
74903375,1279066
74055576,1195585
76207608,1056869
74962075,1601151
74002143,1066061
75650411,1183429
73323665,911865
74484178,784502
72788437,981569
73143744,1159796
71846382,801640
72491288,1037881
71654670,779825
72690068,1272216
71316042,815354
71265237,1136061
72437884,864478
71553503,1011191
71913458,797395
72780572,1054467
72014572,865761
72076340,1024375
72606590,848100
72602211,1178367
71695099,824923
72085179,1242027
72246309,741766
71205463,874951
72804659,795576
73210814,1036310
71855302,837904
72155176,1037137
71538922,864418
72018952,1109427
72332170,765857
72843858,1079633
72852901,888815
72024365,1111313
73547436,1072280
72782725,1128282
73474885,858266
73895756,993340
72173473,783145
73180512,1029653
72537243,803083
72827901,1103606
72972587,1335650
72974855,932978
72917780,860997
73109454,1076389
72976717,1018349
73132402,1136923
71999391,799769
72935225,1159267
72239285,874460
72051965,1106934
71926304,782828
72269058,1022087
72871651,877363
72666830,1086552
72278360,754044
72606107,1225284
71942012,775378
72210194,1174571
71321072,802979
71938725,1105594
71028740,830135
71236328,1078472
71011223,917512
70839039,1083865
70638032,821699
72046979,1244283
72437845,822342
71530879,1204419
71240764,926341
70691954,1246043
70105800,824385
70475694,1206114
71321611,797396
71505542,1134531
70600253,1056817
70763138,1064271
70507815,862654
73449909,1104228
68542652,765429
71856440,978701
71334398,755798
70809202,1142443
70672660,976862
70454243,1084835
70734936,746670
72000085,1007035
71640063,835217
70918895,1017510
69344916,795843
71170009,1212760
69066685,847590
70923042,1168016
69898775,809710
71410545,1146807
68449080,918235
71605279,989728
68330378,776639
73932105,1292172
68436426,829434
70934124,964677
70560735,877891
71663946,913905
70779533,983230
71765589,1056195
70409510,962856
72355482,958097
69926367,1083304
71419778,882505
71119262,1058363
73649510,1133135
70612960,1017424
71113661,1048847
71362320,925843
72647351,1018741
70624554,915042
71355967,952997
69910492,812291
72747122,915847
71366703,877303
71082146,786469
71348397,929332
71170045,914002
71572211,952705
71698180,942153
72044334,831323
70629014,931093
73048993,1026560
70696066,923834
71015860,894756
71948447,1035665
71119351,991881
71782990,940930
71098748,868816
72896686,838152
70940161,867813
70265722,963791
70545252,872381
71245800,981615
71370665,866446
71995422,874891
72323776,845133
72180338,976654
71653564,834528
70598161,895650
70799055,864745
71203356,935932
72274222,1005583
72087573,1097886
71365058,818833
72806236,843343
71198012,956658
72040761,882258
71186066,970705
72106994,832013
58788156,771317
74424356,1336760
74887100,1640422
76350840,1372846
76260444,1295068
76110503,1195568
75949420,1232912
75599476,1463325
75598769,1256904
74178307,1325659
74998955,1614133
75109806,1378297
75013867,1308187
74879365,1104882
75815032,1983703
73245195,1123305
75757351,1455553
73741965,1438083
74800859,1516688
75053577,1313062
74824074,1370437
76509644,1309571
77051990,1284297
75948825,1256081
77033724,1881478
76770598,1299145
75428669,1385367
74056252,1152578
75058542,1955484
74952273,1250996
73516320,1449323
74026066,1241387
75847414,1650845
76884701,1206083
75224064,1472427
74061336,1082111
75230456,1650637
77027191,1284810
75606428,1430135
74123498,1079938
75410869,1487797
76483740,1240047
75306313,1423107
74190341,1249657
75267779,1844990
73821786,1371224
75670468,1327470
74118922,1246652
75125934,1347573
75560906,1189591
75311490,1417406
74402524,1337673
75512281,1884188
76111638,1352768
74500394,1335594
75339640,1245829
77171963,1304180
76390148,1404932
74841399,1321641
75186884,1272207
75614153,1403684
78194902,1769908
79554798,2205617
73940298,1127547
76420348,1477496
74441331,1300308
75226375,1363267
74424124,1179276
75808908,1255650
74203541,1171007
76253273,1466595
75201433,1291383
75735316,1480236
75706808,1173016
76538908,1879958
74835099,1053497
74071514,1485415
73483506,1278735
75035775,1415075
77458209,1571744
79134308,2083200
75351116,1241099
74028741,1481840
74797939,1211895
75402753,1365197
74260310,1284313
74473873,1325359
76211084,1264887
76742211,1523370
73990824,1288824
75187531,1885372
75719994,1252981
74489664,1446030
74045545,1102828
75721216,1379446
74284214,1185691
74081057,1317212
75425220,1312969
74613536,1492011
74978713,1330950
76712366,1341329
75421828,1076668
76480842,1999540
74436488,1186286
76847471,1466001
73757426,1222981
74978076,1707285
75641499,646759
74910698,916501
76672398,1335922
75099741,1382161
74801038,1407955
75468716,1427128
75251791,1346964
76711084,1370217
75102873,1289228
76866319,1444579
74163436,1169586
75555384,1911835
75049383,1661877
75779688,1757589
75635100,1170030
75649312,1219180
43230668,645730
74915312,1106791
75805443,1666365
75169002,1264037
77289527,1408947
74426224,823899
76439358,1049636
75877299,1159528
76040038,1218724
73667851,1383926
73414073,1308705
74439758,1273607
76373221,1415422
74728374,1238151
75436200,1391211
74450879,1265352
75512053,1397055
74889990,729806
75519930,918439
75104833,1147776
76091637,1380274
75000623,1249954
75152903,1297167
74753369,1171765
74293591,1295212
75514932,1134327
75268161,1320502
76465426,1415918
74803840,1299583
75071786,1214792
75702273,1394042
73895300,1227151
74615524,1943074
76663715,1291861
75273471,1407168
73909885,1273227
75721735,1285679
74292152,1264291
74473071,1331453
74878847,1159461
74199941,1398668
76755688,1288751
75261650,1380532
74711680,1210394
76036296,1813785
75444504,1282705
73877844,1412902
43566272,644093
75217208,1227004
76011798,1926852
75326474,1365318
77237489,1377083
74964228,1317844
75138245,1393690
74633963,1188752
75380490,1431645
74675886,693788
75745538,1310382
74599056,1128454
73947257,1292148
74327538,1271189
74656672,1283087
74768879,1246358
74304096,1311546
74736052,1329018
74988369,1215969
73813971,1141502
73464319,1246494
75686529,1805417
76420606,1451299
74349706,1405930
74166887,1384364
75285877,1206907
75163369,1292523
76212820,1435334
74293557,1329722
74261529,1226540
75511631,2000622
74825789,1187910
76898754,1448337
74917229,813804
76789239,900900
74362483,1149529
75027005,1208537
74550914,1111947
74600318,1155234
74310722,1618163
75420379,1387184
74208844,1385440
73228407,1698116
73843202,1237859
73882412,1252380
74883578,987285
75246439,916681
73985959,939080
75021619,1379636
71767975,756568
73005026,1212643
70607969,806161
72638949,676671
72759245,801373
72389702,1028852
69927839,912645
70852918,1046526
68802942,786640
71324360,1189093
69540504,808352
71187728,1071792
70807220,903910
70906240,1085199
70927854,769588
71314437,1178249
70305209,811326
71632744,1178273
68890287,751281
71249639,627175
70561588,847167
71235112,1161871
70134733,833796
70029158,1072422
70025636,956100
70678289,1261775
69343539,900232
70826996,1249195
69081275,819407
70963842,1014467
70118959,903623
70383122,1041920
68503048,907418
71394773,1073256
68542236,779834
71040870,889400
70236553,863296
70407759,963931
69540740,897354
71023243,944590
70024084,837152
71232605,953537
70231764,911131
72858984,1062884
70967669,1066259
70775882,910686
69322582,899510
71853799,986874
71662263,1092149
70175851,870462
70763164,889332
71640032,1000313
71138217,999852
71736513,1029374
72406916,982314
70747290,1010112
68689542,944452
71553605,944637
71572334,947131
73205265,956249
71295825,952046
71933946,1060709
71764223,1105189
71354518,1166087
69929884,918172
71225060,953939
70686488,825996
72349424,909755
70512887,851577
71060049,923377
71286125,867425
71236143,912243
72033885,866013
72122916,1070303
72594846,1077343
71545222,932204
70601383,940599
70396823,896165
70404358,914446
70803674,1034144
